close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
126.6868,738257,0.6,0.7,0.482,0.546,2015-05-01
126.5285,685993,0.6,0.708,0.48,0.546,2015-05-04
126.0167,621959,0.604,0.704,0.482,0.546,2015-05-05
124.6578,602698,0.604,0.712,0.478,0.542,2015-05-06
124.7881,621788,0.602,0.714,0.476,0.542,2015-05-07
125.0767,746743,0.604,0.716,0.476,0.542,2015-05-08
125.3093,1062682,0.602,0.714,0.476,0.542,2015-05-11
123.9691,1824490,0.6,0.716,0.474,0.54,2015-05-12
120.2277,3250781,0.598,0.71,0.476,0.54,2015-05-13
122.5638,1625787,0.394,0.73,0.396,0.522,2015-05-14
123.8854,919891,0.394,0.734,0.394,0.522,2015-05-15
123.3456,753755,0.396,0.738,0.394,0.524,2015-05-18
121.6424,894537,0.386,0.706,0.408,0.542,2015-05-19
122.2846,1055661,0.384,0.7,0.408,0.54,2015-05-20
122.4149,879713,0.384,0.702,0.408,0.542,2015-05-21
123.8109,678156,0.384,0.704,0.408,0.544,2015-05-22
119.539,1189615,0.384,0.71,0.406,0.544,2015-05-25
119.3715,765288,0.384,0.71,0.406,0.546,2015-05-26
122.7127,1050845,0.382,0.698,0.41,0.546,2015-05-27
121.3632,790351,0.382,0.692,0.412,0.544,2015-05-28
122.48,755145,0.396,0.746,0.394,0.532,2015-05-29
125.9887,1844509,0.394,0.736,0.396,0.532,2015-06-01
127.3755,1180957,0.394,0.74,0.394,0.532,2015-06-02
127.5802,963138,0.394,0.762,0.388,0.532,2015-06-03
127.5988,887807,0.394,0.764,0.388,0.532,2015-06-04
126.9753,584140,0.394,0.776,0.384,0.534,2015-06-05
126.8636,684014,0.388,0.774,0.384,0.534,2015-06-08
126.1842,605751,0.386,0.776,0.382,0.536,2015-06-09
126.361,518443,0.384,0.774,0.382,0.534,2015-06-10
125.8771,357974,0.384,0.77,0.382,0.534,2015-06-11
124.7602,506253,0.38,0.766,0.382,0.534,2015-06-12
125.058,716215,0.38,0.77,0.382,0.534,2015-06-15
125.3745,721627,0.38,0.766,0.384,0.536,2015-06-16
129.8325,1230534,0.38,0.76,0.386,0.538,2015-06-17
130.5212,1148687,0.384,0.762,0.386,0.538,2015-06-18
129.6092,593938,0.384,0.776,0.382,0.542,2015-06-19
129.8884,571231,0.382,0.784,0.38,0.544,2015-06-22
128.5714,974594,0.382,0.776,0.384,0.544,2015-06-23
127.189,625506,0.382,0.776,0.384,0.546,2015-06-24
127.8335,1357625,0.382,0.772,0.386,0.546,2015-06-25
125.0033,836123,0.382,0.772,0.386,0.546,2015-06-26
123.6303,599507,0.378,0.776,0.384,0.548,2015-06-29
124.4709,858893,0.38,0.774,0.384,0.546,2015-06-30
125.872,639384,0.38,0.766,0.388,0.548,2015-07-01
123.8732,674395,0.38,0.762,0.388,0.546,2015-07-02
124.966,618793,0.38,0.768,0.386,0.546,2015-07-03
120.9963,725904,0.472,0.712,0.444,0.568,2015-07-06
120.4826,621674,0.474,0.706,0.446,0.57,2015-07-07
121.1457,791939,0.47,0.708,0.446,0.572,2015-07-08
125.4143,819523,0.472,0.7,0.448,0.57,2015-07-09
126.3577,541092,0.47,0.698,0.446,0.57,2015-07-10
123.8451,625033,0.472,0.688,0.452,0.572,2015-07-13
124.2188,500627,0.474,0.704,0.448,0.572,2015-07-14
122.1358,427921,0.474,0.706,0.446,0.572,2015-07-15
121.9023,691339,0.476,0.698,0.45,0.574,2015-07-16
121.6781,448733,0.48,0.688,0.456,0.574,2015-07-17
121.454,489030,0.482,0.684,0.458,0.574,2015-07-20
120.3238,389492,0.482,0.682,0.46,0.578,2015-07-21
118.4837,573030,0.478,0.688,0.456,0.576,2015-07-22
116.7557,792497,0.474,0.68,0.456,0.576,2015-07-23
118.2595,765873,0.474,0.678,0.456,0.574,2015-07-24
118.5491,539336,0.47,0.672,0.458,0.574,2015-07-27
118.7359,548610,0.468,0.666,0.458,0.574,2015-07-28
117.587,1194064,0.464,0.67,0.456,0.576,2015-07-29
115.1585,2223750,0.462,0.658,0.46,0.576,2015-07-30
115.1772,1489168,0.456,0.654,0.46,0.578,2015-07-31
113.4866,2201513,0.454,0.642,0.464,0.58,2015-08-03
112.2443,2291372,0.456,0.634,0.468,0.582,2015-08-04
112.2723,1435659,0.456,0.632,0.468,0.58,2015-08-05
112.5899,1349555,0.454,0.628,0.47,0.582,2015-08-06
111.1515,1212937,0.454,0.626,0.47,0.58,2015-08-07
110.2174,1111024,0.454,0.63,0.47,0.584,2015-08-10
109.5542,905955,0.454,0.626,0.472,0.584,2015-08-11
110.2174,1165135,0.454,0.62,0.472,0.586,2015-08-12
110.2081,711466,0.452,0.614,0.474,0.586,2015-08-13
109.4982,1018404,0.446,0.566,0.494,0.602,2015-08-14
108.0878,1164683,0.448,0.568,0.494,0.604,2015-08-17
105.4538,1456799,0.448,0.566,0.494,0.6,2015-08-18
103.3428,1514672,0.45,0.564,0.496,0.602,2015-08-19
100.494,2295430,0.45,0.558,0.498,0.604,2015-08-20
98.0935,1294332,0.45,0.552,0.5,0.604,2015-08-21
99.7468,1349688,0.45,0.552,0.5,0.604,2015-08-24
101.9791,1151249,0.45,0.558,0.5,0.604,2015-08-25
103.5763,1019691,0.452,0.546,0.502,0.6,2015-08-26
103.8566,1140564,0.452,0.536,0.506,0.602,2015-08-27
101.2879,773206,0.454,0.536,0.506,0.602,2015-08-28
102.278,611254,0.452,0.544,0.504,0.604,2015-08-31
103.6417,922503,0.452,0.552,0.502,0.604,2015-09-01
101.7923,517445,0.454,0.554,0.502,0.606,2015-09-02
103.7258,637810,0.454,0.556,0.5,0.604,2015-09-03
101.6615,662906,0.452,0.554,0.5,0.604,2015-09-04
101.9231,631604,0.452,0.55,0.502,0.604,2015-09-07
102.4742,651619,0.45,0.552,0.5,0.602,2015-09-08
100.7929,630508,0.45,0.554,0.498,0.6,2015-09-09
102.4742,720024,0.452,0.544,0.504,0.602,2015-09-10
107.0416,1249234,0.452,0.546,0.502,0.598,2015-09-11
106.4345,1235137,0.444,0.538,0.502,0.6,2015-09-14
102.1659,1021509,0.444,0.534,0.504,0.6,2015-09-15
104.1554,1116128,0.442,0.538,0.502,0.6,2015-09-16
103.072,785413,0.444,0.566,0.492,0.6,2015-09-17
101.4018,563376,0.446,0.56,0.494,0.598,2015-09-18
102.4621,932589,0.444,0.546,0.498,0.598,2015-09-21
101.6364,746651,0.444,0.558,0.494,0.598,2015-09-22
98.4086,764157,0.446,0.554,0.498,0.598,2015-09-23
97.6298,717677,0.446,0.548,0.5,0.6,2015-09-24
110.8692,4770491,0.444,0.548,0.498,0.6,2015-09-25
109.3679,1562704,0.446,0.548,0.5,0.6,2015-09-28
110.1186,1106239,0.446,0.544,0.5,0.602,2015-09-29
111.9201,915461,0.446,0.542,0.502,0.602,2015-09-30
112.5863,990551,0.448,0.634,0.472,0.6,2015-10-01
111.3008,1102004,0.448,0.628,0.474,0.602,2015-10-02
