close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
53.9503,984177,0.158,0.434,0.564,0.968,2015-05-01
54.1298,719409,0.156,0.456,0.556,0.968,2015-05-04
52.5181,1543065,0.158,0.452,0.558,0.968,2015-05-05
52.3116,923796,0.158,0.432,0.566,0.97,2015-05-06
52.8503,736866,0.154,0.436,0.562,0.97,2015-05-07
53.6944,1596735,0.154,0.446,0.558,0.968,2015-05-08
53.5238,1061474,0.154,0.452,0.556,0.968,2015-05-11
52.7336,1533197,0.154,0.452,0.556,0.968,2015-05-12
52.8683,988596,0.154,0.432,0.562,0.968,2015-05-13
53.7467,1461119,0.154,0.434,0.562,0.966,2015-05-14
54.2538,1361940,0.154,0.434,0.562,0.966,2015-05-15
54.0908,958943,0.154,0.44,0.56,0.966,2015-05-18
53.5022,1231914,0.148,0.43,0.562,0.966,2015-05-19
53.5022,706484,0.148,0.414,0.566,0.966,2015-05-20
53.5747,690505,0.148,0.418,0.566,0.968,2015-05-21
53.5339,855488,0.148,0.414,0.568,0.968,2015-05-22
52.7506,1005550,0.148,0.416,0.566,0.968,2015-05-25
54.3172,1373192,0.148,0.416,0.566,0.968,2015-05-26
54.5799,935961,0.148,0.406,0.57,0.968,2015-05-27
54.0275,1688169,0.148,0.426,0.564,0.968,2015-05-28
54.1452,1162742,0.152,0.452,0.556,0.968,2015-05-29
53.7467,979544,0.152,0.438,0.562,0.97,2015-06-01
53.1037,1374311,0.152,0.442,0.56,0.97,2015-06-02
51.845,1823833,0.152,0.442,0.56,0.97,2015-06-03
51.5914,1038546,0.152,0.422,0.566,0.968,2015-06-04
50.6858,1361692,0.152,0.414,0.57,0.97,2015-06-05
50.396,1233583,0.148,0.406,0.57,0.968,2015-06-08
50.8579,1149733,0.148,0.394,0.574,0.968,2015-06-09
51.1477,1009109,0.148,0.39,0.576,0.968,2015-06-10
50.6134,793573,0.148,0.386,0.576,0.97,2015-06-11
51.1024,1482846,0.148,0.39,0.576,0.97,2015-06-12
51.7997,1258193,0.148,0.386,0.578,0.97,2015-06-15
51.7363,857535,0.148,0.406,0.572,0.97,2015-06-16
52.7098,1158615,0.148,0.412,0.568,0.972,2015-06-17
52.5151,2199206,0.148,0.416,0.568,0.97,2015-06-18
52.7143,1109389,0.148,0.426,0.564,0.972,2015-06-19
51.8721,1182656,0.146,0.424,0.564,0.974,2015-06-22
51.8088,972185,0.146,0.424,0.564,0.972,2015-06-23
51.9265,1126596,0.146,0.41,0.57,0.974,2015-06-24
51.7499,1872394,0.146,0.418,0.566,0.972,2015-06-25
50.4911,2120129,0.144,0.418,0.566,0.972,2015-06-26
50.9032,1093541,0.144,0.42,0.566,0.974,2015-06-29
51.4284,868377,0.144,0.414,0.568,0.974,2015-06-30
51.854,829820,0.142,0.416,0.566,0.974,2015-07-01
50.8715,1112350,0.142,0.418,0.566,0.972,2015-07-02
