close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
73.36,9210823,0.912,0.944,0.526,0.61,2015-05-01
71.6,5058524,0.912,0.944,0.526,0.608,2015-05-04
72.75,20008542,0.912,0.944,0.526,0.612,2015-05-05
73.79,11122088,0.91,0.944,0.526,0.61,2015-05-06
74.52,4377714,0.898,0.936,0.556,0.71,2015-05-07
72.4,6156444,0.898,0.936,0.558,0.71,2015-05-08
71.2,4048513,0.9,0.932,0.56,0.71,2015-05-11
71.77,3575503,0.898,0.928,0.558,0.708,2015-05-12
71.79,4209655,0.896,0.928,0.56,0.71,2015-05-13
72.88,3199469,0.896,0.93,0.558,0.708,2015-05-14
72.4,3649319,0.896,0.93,0.558,0.708,2015-05-15
72.8,2856708,0.9,0.93,0.56,0.712,2015-05-18
71.48,5104114,0.894,0.93,0.558,0.712,2015-05-19
70.16,9728295,0.894,0.93,0.558,0.712,2015-05-20
72.91,12315972,0.902,0.928,0.554,0.686,2015-05-21
75.01,11304837,0.902,0.93,0.554,0.688,2015-05-22
73.57,6547792,0.9,0.932,0.552,0.69,2015-05-25
73.95,3926998,0.9,0.932,0.552,0.69,2015-05-26
72.68,5066271,0.9,0.932,0.554,0.69,2015-05-27
72.75,4838129,0.9,0.932,0.554,0.69,2015-05-28
73.1,3191441,0.912,0.946,0.554,0.698,2015-05-29
72.9,2622954,0.912,0.944,0.556,0.698,2015-06-01
73.47,2649472,0.912,0.942,0.556,0.7,2015-06-02
72.21,2767492,0.91,0.944,0.554,0.698,2015-06-03
73.55,3187601,0.91,0.944,0.556,0.7,2015-06-04
71.84,3830632,0.912,0.946,0.556,0.702,2015-06-05
71.76,3236515,0.912,0.944,0.556,0.702,2015-06-08
73.03,2476618,0.914,0.946,0.558,0.704,2015-06-09
72.4,2371664,0.914,0.946,0.558,0.702,2015-06-10
71.77,2288123,0.914,0.946,0.556,0.702,2015-06-11
72.56,2844600,0.914,0.946,0.556,0.702,2015-06-12
73.4,3434208,0.914,0.946,0.558,0.702,2015-06-15
74.42,7291587,0.914,0.946,0.558,0.706,2015-06-16
75.71,4230262,0.914,0.946,0.558,0.706,2015-06-17
75.0,5372649,0.914,0.948,0.56,0.712,2015-06-18
74.78,3112685,0.916,0.948,0.562,0.716,2015-06-19
74.2,3142355,0.916,0.948,0.564,0.722,2015-06-22
73.5,2763289,0.916,0.946,0.564,0.72,2015-06-23
73.61,1958170,0.916,0.946,0.564,0.722,2015-06-24
72.34,4089771,0.914,0.946,0.564,0.722,2015-06-25
70.0,2698207,0.916,0.948,0.564,0.724,2015-06-26
69.63,3559892,0.916,0.948,0.564,0.724,2015-06-29
70.54,3061276,0.918,0.948,0.564,0.722,2015-06-30
70.42,1562251,0.918,0.946,0.564,0.722,2015-07-01
69.16,3586673,0.918,0.946,0.564,0.72,2015-07-02
70.26,4937165,0.92,0.948,0.564,0.72,2015-07-03
69.39,2988534,0.92,0.948,0.562,0.716,2015-07-06
69.96,3297535,0.92,0.946,0.564,0.716,2015-07-07
71.14,2252167,0.92,0.948,0.562,0.714,2015-07-08
71.05,2446358,0.92,0.948,0.562,0.716,2015-07-09
71.79,2024089,0.918,0.948,0.562,0.714,2015-07-10
71.36,1722344,0.918,0.948,0.562,0.714,2015-07-13
72.42,2774882,0.918,0.948,0.562,0.716,2015-07-14
72.81,3005844,0.918,0.946,0.562,0.716,2015-07-15
72.77,2175899,0.918,0.946,0.562,0.716,2015-07-16
