close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
18.7838,5173217,0.608,0.292,0.72,0.846,2015-05-01
18.8374,2796398,0.61,0.296,0.72,0.846,2015-05-04
18.6229,3997245,0.614,0.292,0.722,0.846,2015-05-05
18.4888,4275030,0.612,0.296,0.72,0.844,2015-05-06
18.5156,3340831,0.612,0.294,0.722,0.846,2015-05-07
18.7838,2521851,0.614,0.294,0.722,0.844,2015-05-08
18.8017,5792703,0.614,0.296,0.72,0.84,2015-05-11
18.6408,3287764,0.612,0.3,0.718,0.842,2015-05-12
18.5961,3545012,0.61,0.292,0.72,0.84,2015-05-13
18.9,2336433,0.612,0.294,0.72,0.84,2015-05-14
18.8464,3215602,0.612,0.304,0.716,0.84,2015-05-15
19.0073,3498723,0.612,0.298,0.718,0.842,2015-05-18
18.7302,2541437,0.604,0.3,0.716,0.842,2015-05-19
18.6944,5831580,0.606,0.294,0.718,0.842,2015-05-20
18.7927,2850256,0.606,0.29,0.72,0.842,2015-05-21
18.7033,3514926,0.61,0.294,0.72,0.842,2015-05-22
18.4619,2095211,0.604,0.29,0.718,0.842,2015-05-25
18.5514,3094773,0.604,0.292,0.718,0.842,2015-05-26
18.453,2656128,0.608,0.284,0.722,0.842,2015-05-27
18.3631,2520414,0.604,0.284,0.722,0.842,2015-05-28
18.3721,1654155,0.616,0.296,0.722,0.846,2015-05-29
18.453,1590996,0.62,0.28,0.728,0.846,2015-06-01
18.5519,1102909,0.618,0.28,0.728,0.846,2015-06-02
18.1742,2088177,0.618,0.286,0.726,0.846,2015-06-03
18.1562,2676090,0.62,0.294,0.724,0.846,2015-06-04
17.9494,1842286,0.62,0.286,0.7,0.766,2015-06-05
17.8685,2862458,0.614,0.276,0.702,0.766,2015-06-08
18.1383,1725145,0.614,0.27,0.704,0.768,2015-06-09
18.1203,2790034,0.61,0.268,0.702,0.766,2015-06-10
17.9674,2693605,0.612,0.272,0.702,0.766,2015-06-11
17.8865,3938814,0.612,0.27,0.702,0.766,2015-06-12
18.0753,2046524,0.61,0.272,0.702,0.768,2015-06-15
18.0214,2133034,0.61,0.264,0.704,0.768,2015-06-16
18.1922,2771453,0.61,0.266,0.702,0.766,2015-06-17
18.0843,2511779,0.612,0.266,0.704,0.768,2015-06-18
18.1742,1504909,0.614,0.266,0.708,0.772,2015-06-19
17.9224,3147574,0.614,0.26,0.71,0.776,2015-06-22
17.6616,4664641,0.614,0.264,0.708,0.776,2015-06-23
17.7965,4209595,0.614,0.26,0.71,0.778,2015-06-24
17.7156,3524397,0.614,0.252,0.712,0.778,2015-06-25
17.176,4138915,0.612,0.258,0.71,0.776,2015-06-26
17.3289,8261841,0.61,0.256,0.71,0.778,2015-06-29
17.4458,2652908,0.612,0.242,0.716,0.776,2015-06-30
17.3289,3725811,0.61,0.248,0.714,0.776,2015-07-01
17.1491,5387853,0.61,0.25,0.712,0.772,2015-07-02
17.3919,4683880,0.61,0.242,0.714,0.772,2015-07-03
17.0861,4345924,0.608,0.242,0.712,0.772,2015-07-06
17.3469,5112955,0.608,0.238,0.714,0.772,2015-07-07
17.6706,2543082,0.606,0.246,0.71,0.772,2015-07-08
17.8775,2465140,0.606,0.246,0.71,0.774,2015-07-09
17.9045,2398785,0.6,0.264,0.704,0.772,2015-07-10
17.7875,2273404,0.604,0.27,0.702,0.776,2015-07-13
18.0843,3376936,0.604,0.272,0.702,0.776,2015-07-14
18.0933,3907739,0.606,0.272,0.704,0.776,2015-07-15
17.9764,2707438,0.602,0.27,0.702,0.774,2015-07-16
17.8055,4130821,0.608,0.284,0.7,0.774,2015-07-17
18.7677,9377688,0.606,0.292,0.696,0.774,2015-07-20
18.6778,4374649,0.602,0.29,0.696,0.774,2015-07-21
18.7048,3458932,0.602,0.286,0.696,0.774,2015-07-22
18.5429,4365397,0.598,0.318,0.688,0.784,2015-07-23
18.9566,4426443,0.596,0.318,0.686,0.78,2015-07-24
19.0555,2917684,0.592,0.328,0.682,0.78,2015-07-27
19.0825,2487673,0.588,0.324,0.682,0.782,2015-07-28
19.1544,2779280,0.588,0.336,0.678,0.784,2015-07-29
18.9746,3132647,0.586,0.33,0.68,0.784,2015-07-30
18.9746,2189451,0.582,0.33,0.678,0.782,2015-07-31
19.0195,4898124,0.582,0.332,0.676,0.78,2015-08-03
