close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
27.4281,31156430,0.298,0.242,0.554,0.606,2015-05-01
27.6018,42780998,0.3,0.24,0.554,0.604,2015-05-04
27.2261,32248062,0.3,0.242,0.554,0.604,2015-05-05
27.0759,33526410,0.344,0.216,0.59,0.642,2015-05-06
27.198,26825360,0.344,0.224,0.586,0.638,2015-05-07
27.4281,29829080,0.346,0.226,0.586,0.638,2015-05-08
27.1252,24247402,0.346,0.224,0.586,0.638,2015-05-11
26.9186,25537914,0.344,0.212,0.588,0.634,2015-05-12
26.4279,51302558,0.336,0.21,0.586,0.634,2015-05-13
26.55,27972032,0.336,0.198,0.59,0.63,2015-05-14
26.5969,34599924,0.338,0.196,0.59,0.63,2015-05-15
26.7519,27916744,0.342,0.198,0.592,0.634,2015-05-18
26.874,24279886,0.326,0.194,0.588,0.634,2015-05-19
27.0336,30610046,0.326,0.202,0.586,0.634,2015-05-20
27.0195,37799248,0.33,0.208,0.584,0.632,2015-05-21
27.1745,24085544,0.33,0.206,0.586,0.634,2015-05-22
27.5126,52479936,0.33,0.214,0.582,0.632,2015-05-25
27.8648,29069210,0.33,0.214,0.582,0.632,2015-05-26
27.7192,23096026,0.328,0.222,0.58,0.632,2015-05-27
27.4515,26309934,0.328,0.23,0.576,0.632,2015-05-28
27.6018,25654432,0.33,0.238,0.576,0.636,2015-05-29
27.6206,22714410,0.33,0.224,0.582,0.638,2015-06-01
27.8554,27589136,0.328,0.234,0.578,0.638,2015-06-02
27.6816,26743104,0.328,0.232,0.578,0.64,2015-06-03
27.5572,22300880,0.328,0.246,0.574,0.642,2015-06-04
27.1721,35215038,0.326,0.246,0.574,0.644,2015-06-05
27.1651,22674182,0.324,0.238,0.578,0.646,2015-06-08
27.3435,20626330,0.322,0.23,0.58,0.646,2015-06-09
27.5924,22679688,0.32,0.228,0.58,0.644,2015-06-10
27.3576,19970916,0.318,0.224,0.58,0.644,2015-06-11
27.3952,18597654,0.316,0.226,0.578,0.646,2015-06-12
27.6488,19883522,0.316,0.226,0.578,0.644,2015-06-15
27.9963,26062224,0.314,0.23,0.578,0.646,2015-06-16
28.4001,28950116,0.316,0.234,0.576,0.646,2015-06-17
