close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.192,0.754,0.362,0.648,2015-05-01
36.1984,10204805,0.194,0.754,0.362,0.648,2015-05-04
36.0129,11721254,0.198,0.756,0.362,0.644,2015-05-05
35.9333,11906874,0.198,0.764,0.36,0.646,2015-05-06
35.9687,13834747,0.194,0.766,0.356,0.642,2015-05-07
36.2161,11144434,0.192,0.766,0.356,0.644,2015-05-08
36.1808,10113526,0.194,0.762,0.358,0.644,2015-05-11
35.9598,12384499,0.192,0.766,0.356,0.64,2015-05-12
36.278,13183745,0.192,0.76,0.358,0.64,2015-05-13
36.6757,9960964,0.192,0.764,0.356,0.642,2015-05-14
36.6933,8479028,0.19,0.768,0.356,0.642,2015-05-15
36.5166,11511687,0.194,0.764,0.356,0.64,2015-05-18
36.5078,9071997,0.19,0.756,0.36,0.644,2015-05-19
36.5431,10965231,0.19,0.76,0.358,0.642,2015-05-20
36.4371,9270925,0.19,0.76,0.358,0.642,2015-05-21
36.4194,11909499,0.19,0.762,0.356,0.642,2015-05-22
36.225,15194348,0.192,0.764,0.356,0.64,2015-05-25
36.3398,9863138,0.19,0.764,0.356,0.64,2015-05-26
36.3575,9395168,0.19,0.764,0.356,0.64,2015-05-27
36.1984,19628649,0.19,0.764,0.356,0.64,2015-05-28
36.1808,12684052,0.194,0.78,0.352,0.642,2015-05-29
36.225,11878845,0.196,0.776,0.354,0.642,2015-06-01
36.1189,8153777,0.194,0.778,0.354,0.644,2015-06-02
35.8715,10145794,0.194,0.774,0.354,0.644,2015-06-03
35.4384,15975551,0.194,0.774,0.354,0.64,2015-06-04
35.4914,14339260,0.194,0.774,0.354,0.64,2015-06-05
35.5268,10772741,0.19,0.766,0.356,0.646,2015-06-08
35.6417,11979870,0.19,0.768,0.354,0.644,2015-06-09
35.7308,11944854,0.19,0.77,0.356,0.646,2015-06-10
35.606,15568577,0.19,0.77,0.356,0.646,2015-06-11
35.2763,11364793,0.188,0.764,0.358,0.646,2015-06-12
35.7129,12517410,0.19,0.766,0.356,0.646,2015-06-15
35.8822,13898422,0.19,0.762,0.36,0.65,2015-06-16
36.2208,16314590,0.188,0.764,0.358,0.65,2015-06-17
35.9981,23550571,0.19,0.764,0.36,0.652,2015-06-18
36.0694,8775913,0.19,0.768,0.358,0.654,2015-06-19
35.9803,11094928,0.19,0.764,0.36,0.656,2015-06-22
35.811,10385088,0.19,0.766,0.36,0.656,2015-06-23
35.6595,10607592,0.188,0.766,0.358,0.656,2015-06-24
35.6417,16215596,0.188,0.764,0.36,0.658,2015-06-25
35.107,15500771,0.188,0.766,0.36,0.658,2015-06-26
34.9556,14621325,0.186,0.766,0.36,0.658,2015-06-29
35.1961,11177431,0.186,0.766,0.358,0.654,2015-06-30
35.1872,8975923,0.186,0.76,0.36,0.654,2015-07-01
35.1249,10252593,0.184,0.76,0.358,0.652,2015-07-02
35.8644,20335005,0.184,0.76,0.36,0.656,2015-07-03
35.5169,11383747,0.184,0.762,0.358,0.652,2015-07-06
35.5704,13392040,0.184,0.76,0.36,0.652,2015-07-07
35.9892,13360379,0.184,0.772,0.356,0.654,2015-07-08
36.2298,9854203,0.186,0.774,0.356,0.656,2015-07-09
36.6842,19531043,0.186,0.774,0.356,0.656,2015-07-10
36.6485,11252142,0.186,0.778,0.354,0.654,2015-07-13
36.9604,10483688,0.186,0.774,0.356,0.654,2015-07-14
36.7555,9608302,0.186,0.774,0.356,0.654,2015-07-15
36.8713,10024168,0.188,0.78,0.354,0.654,2015-07-16
36.702,13653823,0.188,0.782,0.352,0.652,2015-07-17
36.4436,15528630,0.19,0.784,0.354,0.654,2015-07-20
36.3901,13522199,0.19,0.782,0.354,0.654,2015-07-21
36.0337,10912528,0.186,0.782,0.352,0.652,2015-07-22
36.1228,10945666,0.208,0.794,0.358,0.658,2015-07-23
36.1317,11021821,0.208,0.796,0.358,0.662,2015-07-24
36.1674,8479899,0.204,0.79,0.36,0.662,2015-07-27
36.1406,9095488,0.204,0.796,0.356,0.662,2015-07-28
36.604,15309490,0.202,0.788,0.358,0.658,2015-07-29
37.0139,14672571,0.202,0.788,0.358,0.662,2015-07-30
37.2901,17559905,0.198,0.788,0.358,0.664,2015-07-31
37.5307,15329248,0.196,0.796,0.356,0.666,2015-08-03
37.3525,11378874,0.198,0.802,0.354,0.668,2015-08-04
37.2188,10886719,0.194,0.806,0.352,0.668,2015-08-05
37.1386,9501875,0.194,0.812,0.35,0.668,2015-08-06
36.9604,11254885,0.194,0.81,0.35,0.668,2015-08-07
36.7644,9793289,0.194,0.81,0.352,0.672,2015-08-10
36.6218,10270853,0.194,0.802,0.356,0.672,2015-08-11
36.7555,9905619,0.192,0.804,0.354,0.67,2015-08-12
36.8446,8272813,0.192,0.794,0.356,0.674,2015-08-13
36.8,11199353,0.192,0.796,0.358,0.676,2015-08-14
36.3367,15796292,0.194,0.798,0.358,0.676,2015-08-17
36.1317,14217983,0.194,0.794,0.358,0.676,2015-08-18
35.2229,28036173,0.194,0.79,0.36,0.676,2015-08-19
34.1982,44065301,0.194,0.792,0.36,0.676,2015-08-20
33.8507,31363717,0.194,0.796,0.358,0.676,2015-08-21
34.51,23523272,0.194,0.8,0.356,0.674,2015-08-24
34.9912,18871551,0.194,0.808,0.354,0.676,2015-08-25
35.1516,14503887,0.196,0.806,0.356,0.674,2015-08-26
35.0358,12673262,0.196,0.802,0.356,0.674,2015-08-27
