close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
6.79,16676418,0.916,0.606,0.53,0.282,2015-05-01
7.04,12514415,0.912,0.58,0.538,0.28,2015-05-04
6.84,17907428,0.916,0.612,0.528,0.284,2015-05-05
6.32,29785895,0.912,0.598,0.532,0.284,2015-05-06
6.41,15160823,0.924,0.524,0.544,0.236,2015-05-07
6.63,15004188,0.924,0.548,0.538,0.238,2015-05-08
6.79,11059868,0.92,0.588,0.526,0.244,2015-05-11
6.73,8618479,0.918,0.608,0.52,0.246,2015-05-12
6.73,7743976,0.918,0.6,0.522,0.246,2015-05-13
6.61,8854761,0.918,0.6,0.522,0.248,2015-05-14
6.61,7706565,0.918,0.57,0.532,0.248,2015-05-15
6.54,5232048,0.92,0.57,0.532,0.246,2015-05-18
6.63,5463230,0.918,0.546,0.54,0.248,2015-05-19
6.54,7830981,0.918,0.57,0.532,0.248,2015-05-20
6.51,4905999,0.918,0.552,0.538,0.248,2015-05-21
6.54,5090887,0.918,0.538,0.542,0.248,2015-05-22
6.47,4742387,0.918,0.542,0.542,0.248,2015-05-25
6.4,5947017,0.916,0.542,0.542,0.248,2015-05-26
6.405,4823504,0.918,0.536,0.542,0.246,2015-05-27
6.38,4873015,0.918,0.52,0.548,0.246,2015-05-28
6.28,6269904,0.926,0.538,0.544,0.242,2015-05-29
6.03,20364435,0.926,0.524,0.548,0.246,2015-06-01
6.15,29475602,0.924,0.506,0.554,0.246,2015-06-02
6.005,9434627,0.924,0.458,0.57,0.244,2015-06-03
6.09,7090880,0.924,0.472,0.566,0.248,2015-06-04
5.98,6596259,0.926,0.456,0.572,0.246,2015-06-05
5.85,8335701,0.926,0.462,0.57,0.244,2015-06-08
5.82,6746203,0.926,0.454,0.572,0.244,2015-06-09
5.855,5789370,0.926,0.436,0.578,0.244,2015-06-10
5.78,6471064,0.926,0.424,0.582,0.246,2015-06-11
5.65,8191409,0.926,0.426,0.582,0.246,2015-06-12
5.59,8843487,0.926,0.422,0.582,0.244,2015-06-15
5.42,22392734,0.926,0.398,0.592,0.244,2015-06-16
5.54,11319001,0.926,0.386,0.596,0.244,2015-06-17
5.44,10830729,0.926,0.34,0.612,0.248,2015-06-18
5.44,6730745,0.926,0.374,0.6,0.25,2015-06-19
5.36,14563255,0.926,0.346,0.612,0.258,2015-06-22
5.36,6706041,0.928,0.346,0.612,0.256,2015-06-23
5.32,7443340,0.928,0.324,0.62,0.258,2015-06-24
5.19,12396573,0.926,0.332,0.618,0.258,2015-06-25
5.06,8329145,0.926,0.328,0.618,0.256,2015-06-26
5.03,6544583,0.926,0.314,0.622,0.254,2015-06-29
4.9,11711928,0.928,0.304,0.626,0.25,2015-06-30
4.85,9264674,0.93,0.298,0.628,0.252,2015-07-01
4.83,6366128,0.93,0.272,0.636,0.248,2015-07-02
4.86,6270155,0.932,0.266,0.638,0.246,2015-07-03
4.81,7856627,0.932,0.266,0.638,0.246,2015-07-06
4.9,7573935,0.93,0.266,0.636,0.246,2015-07-07
4.84,5423772,0.926,0.28,0.632,0.248,2015-07-08
5.1,12344049,0.926,0.282,0.63,0.246,2015-07-09
5.1,7959180,0.926,0.298,0.626,0.246,2015-07-10
5.0,6825250,0.926,0.288,0.628,0.246,2015-07-13
5.17,10547969,0.926,0.324,0.616,0.248,2015-07-14
5.12,10127954,0.926,0.318,0.618,0.246,2015-07-15
5.07,4734100,0.926,0.308,0.622,0.246,2015-07-16
5.01,5774326,0.926,0.334,0.612,0.246,2015-07-17
4.82,12954691,0.928,0.332,0.614,0.246,2015-07-20
5.15,10691096,0.926,0.334,0.612,0.246,2015-07-21
4.97,7980286,0.936,0.396,0.586,0.22,2015-07-22
4.93,17475171,0.936,0.364,0.598,0.222,2015-07-23
4.94,6543605,0.936,0.434,0.574,0.224,2015-07-24
4.84,14542055,0.926,0.396,0.584,0.224,2015-07-27
4.81,6919243,0.926,0.392,0.586,0.224,2015-07-28
4.82,4639217,0.924,0.384,0.588,0.224,2015-07-29
4.65,9139918,0.924,0.366,0.594,0.226,2015-07-30
4.73,6124124,0.922,0.358,0.598,0.228,2015-07-31
4.76,7441345,0.922,0.358,0.596,0.226,2015-08-03
4.68,15670524,0.926,0.328,0.608,0.228,2015-08-04
4.43,39035693,0.926,0.344,0.602,0.226,2015-08-05
4.29,25505732,0.926,0.352,0.6,0.228,2015-08-06
4.29,12309635,0.926,0.334,0.608,0.23,2015-08-07
4.27,10812674,0.934,0.28,0.646,0.282,2015-08-10
4.33,12416004,0.932,0.24,0.658,0.28,2015-08-11
4.33,10045065,0.932,0.25,0.656,0.284,2015-08-12
4.41,13399195,0.934,0.238,0.66,0.282,2015-08-13
4.24,12738257,0.938,0.26,0.654,0.282,2015-08-14
4.21,8371120,0.938,0.258,0.654,0.282,2015-08-17
4.07,9343069,0.936,0.266,0.65,0.284,2015-08-18
4.1,13842103,0.936,0.246,0.658,0.284,2015-08-19
3.99,15271063,0.936,0.244,0.658,0.284,2015-08-20
4.005,8984391,0.936,0.228,0.664,0.284,2015-08-21
4.27,18207033,0.936,0.246,0.658,0.284,2015-08-24
4.28,13584919,0.936,0.23,0.664,0.286,2015-08-25
4.6,10492755,0.936,0.244,0.66,0.284,2015-08-26
4.5,8220580,0.938,0.276,0.65,0.284,2015-08-27
4.29,9908029,0.94,0.272,0.65,0.282,2015-08-28
4.35,5026922,0.938,0.32,0.634,0.284,2015-08-31
4.29,5889362,0.94,0.298,0.642,0.286,2015-09-01
4.25,8390439,0.94,0.282,0.648,0.286,2015-09-02
4.25,7262418,0.94,0.282,0.648,0.286,2015-09-03
4.2,9375311,0.94,0.278,0.648,0.282,2015-09-04
4.21,5271881,0.94,0.274,0.648,0.282,2015-09-07
4.22,4773643,0.94,0.276,0.648,0.282,2015-09-08
4.14,6028069,0.94,0.276,0.648,0.278,2015-09-09
4.19,5522010,0.94,0.276,0.646,0.278,2015-09-10
4.24,6743042,0.94,0.274,0.648,0.276,2015-09-11
4.26,6661987,0.914,0.258,0.65,0.29,2015-09-14
4.29,10873987,0.914,0.24,0.654,0.29,2015-09-15
4.17,4343641,0.914,0.246,0.652,0.29,2015-09-16
4.08,4787150,0.914,0.248,0.652,0.29,2015-09-17
3.73,10791172,0.914,0.25,0.65,0.288,2015-09-18
3.7,9734570,0.914,0.26,0.648,0.288,2015-09-21
3.59,6266791,0.914,0.248,0.652,0.288,2015-09-22
3.33,12236992,0.916,0.236,0.656,0.292,2015-09-23
3.29,12626071,0.916,0.172,0.678,0.292,2015-09-24
3.26,9780783,0.916,0.166,0.68,0.292,2015-09-25
3.25,8999187,0.916,0.146,0.686,0.29,2015-09-28
3.41,7478838,0.916,0.11,0.7,0.294,2015-09-29
3.6,8905197,0.916,0.106,0.702,0.294,2015-09-30
3.51,8420972,0.918,0.092,0.706,0.294,2015-10-01
3.82,10996608,0.918,0.092,0.706,0.294,2015-10-02
3.86,10003164,0.914,0.114,0.698,0.294,2015-10-05
3.865,7951433,0.916,0.138,0.69,0.292,2015-10-06
3.76,5373277,0.918,0.12,0.696,0.29,2015-10-07
3.67,5922740,0.918,0.154,0.684,0.29,2015-10-08
3.63,4423074,0.918,0.162,0.682,0.29,2015-10-09
3.69,5073356,0.916,0.164,0.682,0.292,2015-10-12
3.82,5714441,0.916,0.154,0.684,0.292,2015-10-13
3.64,8278489,0.916,0.14,0.69,0.292,2015-10-14
3.77,6686605,0.916,0.134,0.692,0.294,2015-10-15
3.64,3943811,0.916,0.138,0.692,0.296,2015-10-16
3.68,4994315,0.916,0.158,0.684,0.294,2015-10-19
3.62,7157243,0.916,0.132,0.694,0.294,2015-10-20
3.48,6277376,0.916,0.14,0.69,0.294,2015-10-21
3.43,6189352,0.916,0.13,0.694,0.294,2015-10-22
3.59,5329251,0.916,0.13,0.694,0.294,2015-10-23
3.58,5866044,0.918,0.114,0.7,0.296,2015-10-26
3.71,5320865,0.918,0.104,0.704,0.296,2015-10-27
3.83,5559135,0.918,0.104,0.704,0.298,2015-10-28
4.03,13676434,0.92,0.114,0.702,0.298,2015-10-29
2.97,84085075,0.92,0.122,0.698,0.298,2015-10-30
2.91,18093026,0.92,0.14,0.692,0.298,2015-11-02
2.73,22069003,0.92,0.17,0.682,0.298,2015-11-03
2.68,15560686,0.92,0.194,0.676,0.3,2015-11-04
2.71,10226027,0.846,0.978,0.372,0.246,2015-11-05
2.7,5563945,0.846,0.978,0.376,0.258,2015-11-06
2.66,6995178,0.848,0.978,0.376,0.258,2015-11-09
2.57,10216228,0.848,0.978,0.376,0.258,2015-11-10
2.64,7396957,0.848,0.978,0.376,0.258,2015-11-11
2.76,18527909,0.854,0.98,0.376,0.256,2015-11-12
2.69,19126287,0.854,0.98,0.378,0.256,2015-11-13
2.79,8407342,0.854,0.98,0.376,0.256,2015-11-16
2.72,4617104,0.856,0.98,0.376,0.256,2015-11-17
