close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
113.21,281626,0.726,0.808,0.5,0.582,2015-05-01
116.32,321683,0.728,0.81,0.5,0.584,2015-05-04
115.59,243336,0.73,0.82,0.498,0.584,2015-05-05
115.26,308329,0.73,0.824,0.496,0.582,2015-05-06
114.7,300852,0.73,0.824,0.496,0.58,2015-05-07
115.16,180633,0.73,0.824,0.496,0.58,2015-05-08
115.78,158631,0.728,0.822,0.494,0.578,2015-05-11
115.35,188637,0.726,0.824,0.494,0.578,2015-05-12
116.31,166383,0.726,0.826,0.492,0.578,2015-05-13
118.45,481669,0.728,0.828,0.492,0.576,2015-05-14
118.03,309692,0.728,0.83,0.492,0.576,2015-05-15
118.5,220046,0.73,0.828,0.494,0.58,2015-05-18
117.45,297999,0.722,0.826,0.492,0.578,2015-05-19
116.54,250861,0.724,0.824,0.492,0.578,2015-05-20
116.45,149498,0.722,0.822,0.494,0.58,2015-05-21
115.74,211687,0.722,0.822,0.494,0.582,2015-05-22
113.64,206026,0.724,0.82,0.496,0.584,2015-05-25
115.03,194439,0.722,0.82,0.496,0.584,2015-05-26
114.24,123924,0.724,0.814,0.456,0.46,2015-05-27
113.39,208954,0.724,0.82,0.456,0.462,2015-05-28
114.11,218820,0.738,0.834,0.454,0.46,2015-05-29
115.24,283146,0.738,0.83,0.456,0.462,2015-06-01
116.43,143543,0.734,0.832,0.454,0.462,2015-06-02
112.96,200512,0.734,0.834,0.454,0.462,2015-06-03
113.64,397592,0.732,0.838,0.452,0.46,2015-06-04
111.04,293732,0.734,0.834,0.454,0.462,2015-06-05
110.32,290901,0.732,0.834,0.452,0.46,2015-06-08
113.1,333196,0.732,0.824,0.456,0.46,2015-06-09
114.28,155460,0.732,0.818,0.458,0.46,2015-06-10
114.49,170027,0.732,0.832,0.454,0.46,2015-06-11
114.21,200366,0.73,0.838,0.45,0.458,2015-06-12
116.1,292138,0.73,0.842,0.45,0.46,2015-06-15
115.45,204158,0.73,0.838,0.452,0.464,2015-06-16
117.21,164648,0.73,0.842,0.45,0.464,2015-06-17
116.85,369962,0.728,0.842,0.452,0.47,2015-06-18
117.37,336931,0.73,0.842,0.454,0.47,2015-06-19
117.22,204411,0.73,0.842,0.454,0.474,2015-06-22
116.7,269848,0.732,0.842,0.454,0.474,2015-06-23
116.35,256687,0.732,0.842,0.454,0.474,2015-06-24
116.25,2720064,0.732,0.842,0.454,0.474,2015-06-25
111.56,415809,0.728,0.84,0.454,0.472,2015-06-26
113.97,515351,0.726,0.84,0.454,0.474,2015-06-29
113.0,311165,0.726,0.834,0.456,0.476,2015-06-30
113.6,183171,0.726,0.838,0.454,0.478,2015-07-01
112.82,479218,0.726,0.832,0.456,0.476,2015-07-02
112.0,499079,0.73,0.838,0.456,0.476,2015-07-03
110.8,341669,0.732,0.838,0.456,0.474,2015-07-06
110.61,282453,0.73,0.834,0.458,0.476,2015-07-07
111.31,371900,0.728,0.826,0.46,0.478,2015-07-08
111.82,246044,0.726,0.828,0.458,0.476,2015-07-09
111.54,263329,0.726,0.828,0.458,0.476,2015-07-10
110.71,309202,0.728,0.824,0.46,0.474,2015-07-13
110.97,491380,0.728,0.82,0.46,0.476,2015-07-14
108.94,448051,0.728,0.816,0.462,0.474,2015-07-15
110.55,493112,0.728,0.816,0.462,0.474,2015-07-16
108.96,374949,0.726,0.814,0.46,0.47,2015-07-17
108.17,298831,0.724,0.806,0.464,0.472,2015-07-20
107.23,284646,0.72,0.812,0.46,0.472,2015-07-21
106.27,310000,0.722,0.806,0.462,0.47,2015-07-22
104.65,269590,0.722,0.806,0.462,0.47,2015-07-23
107.04,550536,0.72,0.804,0.462,0.47,2015-07-24
103.56,614849,0.718,0.798,0.464,0.476,2015-07-27
101.84,451420,0.716,0.796,0.464,0.476,2015-07-28
102.04,318571,0.712,0.804,0.462,0.478,2015-07-29
100.65,297961,0.722,0.8,0.452,0.432,2015-07-30
101.19,266208,0.718,0.788,0.454,0.432,2015-07-31
101.94,255090,0.72,0.794,0.454,0.432,2015-08-03
100.43,213847,0.718,0.784,0.456,0.436,2015-08-04
98.59,197770,0.722,0.792,0.454,0.434,2015-08-05
101.71,250291,0.72,0.792,0.454,0.436,2015-08-06
98.99,196197,0.718,0.78,0.458,0.436,2015-08-07
98.43,256576,0.716,0.766,0.464,0.44,2015-08-10
97.94,141047,0.718,0.782,0.46,0.444,2015-08-11
97.24,296889,0.718,0.768,0.464,0.44,2015-08-12
99.04,253737,0.718,0.762,0.466,0.44,2015-08-13
98.5,128254,0.72,0.758,0.466,0.44,2015-08-14
93.99,375018,0.718,0.75,0.47,0.44,2015-08-17
93.28,364685,0.72,0.76,0.468,0.44,2015-08-18
89.56,377972,0.724,0.76,0.468,0.442,2015-08-19
88.5,1365348,0.724,0.724,0.48,0.442,2015-08-20
90.06,751942,0.724,0.732,0.478,0.442,2015-08-21
91.47,481594,0.724,0.722,0.48,0.44,2015-08-24
95.08,359010,0.724,0.736,0.476,0.442,2015-08-25
95.52,243941,0.724,0.756,0.47,0.444,2015-08-26
94.53,206690,0.724,0.748,0.474,0.444,2015-08-27
93.3,477303,0.724,0.772,0.466,0.444,2015-08-28
94.01,200443,0.724,0.766,0.466,0.444,2015-08-31
95.75,272084,0.724,0.764,0.468,0.442,2015-09-01
93.79,135443,0.724,0.774,0.466,0.444,2015-09-02
96.04,161494,0.724,0.772,0.466,0.444,2015-09-03
95.51,178691,0.724,0.776,0.464,0.444,2015-09-04
95.24,174970,0.724,0.776,0.464,0.446,2015-09-07
95.91,170454,0.724,0.776,0.464,0.446,2015-09-08
94.87,145515,0.724,0.778,0.464,0.446,2015-09-09
96.17,109652,0.724,0.78,0.464,0.446,2015-09-10
96.25,164532,0.724,0.776,0.464,0.446,2015-09-11
95.09,198148,0.714,0.764,0.466,0.448,2015-09-14
92.28,341344,0.712,0.758,0.468,0.448,2015-09-15
92.99,280995,0.71,0.758,0.468,0.45,2015-09-16
92.63,299200,0.71,0.752,0.47,0.45,2015-09-17
92.18,150551,0.71,0.744,0.472,0.45,2015-09-18
89.92,249632,0.71,0.732,0.476,0.45,2015-09-21
89.85,265197,0.71,0.736,0.474,0.45,2015-09-22
