close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
210.089996,5368500,0.926,0.96,0.578,0.766,2015-05-01
211.279999,6261900,0.928,0.96,0.578,0.768,2015-05-04
210.949997,2968400,0.928,0.962,0.578,0.768,2015-05-05
210.619995,3442500,0.926,0.962,0.578,0.77,2015-05-06
206.660004,4591300,0.928,0.962,0.578,0.768,2015-05-07
202.210007,5944200,0.928,0.964,0.552,0.688,2015-05-08
204.25,4477300,0.93,0.964,0.55,0.686,2015-05-11
192.690002,11551900,0.93,0.964,0.548,0.68,2015-05-12
191.869995,5216500,0.93,0.964,0.548,0.682,2015-05-13
193.070007,3603200,0.93,0.964,0.55,0.682,2015-05-14
191.929993,4489400,0.93,0.964,0.55,0.684,2015-05-15
196.570007,4153000,0.932,0.964,0.55,0.686,2015-05-18
201.619995,4116900,0.928,0.962,0.552,0.69,2015-05-19
201.289993,3438600,0.928,0.962,0.552,0.69,2015-05-20
206.550003,3234500,0.928,0.964,0.552,0.69,2015-05-21
205.979996,2781000,0.928,0.964,0.552,0.692,2015-05-22
199.369995,3149600,0.928,0.964,0.552,0.694,2015-05-25
205.199997,3548100,0.928,0.964,0.552,0.694,2015-05-26
203.600006,3007000,0.928,0.964,0.552,0.694,2015-05-27
210.940002,4149200,0.928,0.964,0.554,0.694,2015-05-28
218.360001,4812900,0.938,0.972,0.554,0.694,2015-05-29
218.550003,3305400,0.938,0.97,0.554,0.694,2015-06-01
220.990005,3522900,0.94,0.97,0.556,0.696,2015-06-02
217.360001,3233200,0.94,0.97,0.556,0.696,2015-06-03
217.479996,3472400,0.94,0.97,0.556,0.696,2015-06-04
216.289993,5390500,0.942,0.972,0.556,0.696,2015-06-05
212.800003,9769100,0.942,0.972,0.556,0.698,2015-06-08
202.880005,15649600,0.942,0.972,0.556,0.698,2015-06-09
203.770004,6191000,0.942,0.972,0.556,0.7,2015-06-10
204.350006,3979600,0.942,0.972,0.556,0.7,2015-06-11
204.460007,2708800,0.942,0.972,0.556,0.7,2015-06-12
211.710007,5154100,0.942,0.972,0.556,0.7,2015-06-15
217.110001,5982100,0.942,0.972,0.558,0.702,2015-06-16
207.339996,8499800,0.942,0.972,0.558,0.702,2015-06-17
204.110001,6584900,0.942,0.974,0.558,0.706,2015-06-18
203.759995,3909500,0.942,0.974,0.56,0.712,2015-06-19
207.190002,6472900,0.942,0.972,0.56,0.714,2015-06-22
203.339996,3882100,0.942,0.974,0.562,0.716,2015-06-23
197.330002,7922100,0.942,0.974,0.56,0.714,2015-06-24
199.559998,4432300,0.94,0.974,0.56,0.714,2015-06-25
202.440002,4212000,0.94,0.974,0.56,0.714,2015-06-26
200.630005,4877000,0.942,0.974,0.562,0.716,2015-06-29
193.880005,6712400,0.944,0.974,0.562,0.714,2015-06-30
190.880005,6736700,0.942,0.974,0.562,0.718,2015-07-01
190.320007,5530900,0.944,0.974,0.56,0.714,2015-07-02
193.740005,4974900,0.944,0.974,0.562,0.714,2015-07-03
191.070007,4149300,0.946,0.974,0.562,0.716,2015-07-06
188.679993,5434300,0.948,0.978,0.562,0.716,2015-07-07
195.699997,5628800,0.946,0.974,0.562,0.718,2015-07-08
194.729996,4883200,0.944,0.974,0.564,0.72,2015-07-09
