close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
67.69,490727,0.718,0.746,0.452,0.384,2015-05-01
68.32,501412,0.722,0.742,0.456,0.384,2015-05-04
67.84,485101,0.722,0.744,0.454,0.386,2015-05-05
67.45,386941,0.72,0.754,0.45,0.384,2015-05-06
66.98,1027539,0.72,0.756,0.45,0.386,2015-05-07
66.595,468215,0.72,0.752,0.452,0.388,2015-05-08
66.93,624233,0.678,0.75,0.438,0.384,2015-05-11
67.13,375963,0.674,0.75,0.436,0.384,2015-05-12
66.83,449756,0.676,0.758,0.434,0.384,2015-05-13
68.01,425847,0.678,0.754,0.436,0.384,2015-05-14
67.31,564613,0.678,0.758,0.434,0.386,2015-05-15
68.13,281583,0.678,0.748,0.438,0.386,2015-05-18
67.95,334747,0.668,0.756,0.434,0.392,2015-05-19
67.81,439487,0.668,0.752,0.436,0.39,2015-05-20
68.03,348065,0.672,0.754,0.436,0.392,2015-05-21
67.8,413364,0.674,0.756,0.436,0.39,2015-05-22
67.17,362053,0.672,0.76,0.434,0.39,2015-05-25
67.17,665565,0.67,0.76,0.434,0.388,2015-05-26
67.35,357311,0.672,0.76,0.434,0.39,2015-05-27
67.07,451066,0.672,0.75,0.438,0.388,2015-05-28
66.11,704584,0.682,0.768,0.434,0.388,2015-05-29
65.96,389663,0.684,0.764,0.436,0.386,2015-06-01
66.66,650675,0.682,0.754,0.438,0.388,2015-06-02
65.76,425288,0.682,0.754,0.438,0.388,2015-06-03
63.88,1191129,0.682,0.76,0.436,0.386,2015-06-04
63.66,1395677,0.68,0.762,0.434,0.386,2015-06-05
60.74,3102527,0.676,0.732,0.442,0.384,2015-06-08
63.16,1275099,0.676,0.736,0.442,0.386,2015-06-09
63,950384,0.584,0.704,0.42,0.38,2015-06-10
62.7,519184,0.582,0.72,0.414,0.38,2015-06-11
62.3,515937,0.582,0.722,0.412,0.38,2015-06-12
61.89,695419,0.582,0.722,0.414,0.38,2015-06-15
62.3,353863,0.58,0.716,0.416,0.38,2015-06-16
63.55,564490,0.58,0.71,0.416,0.38,2015-06-17
64.22,619609,0.586,0.716,0.418,0.382,2015-06-18
63.83,352107,0.588,0.722,0.416,0.382,2015-06-19
63.29,386192,0.588,0.734,0.414,0.386,2015-06-22
63.63,561176,0.588,0.728,0.416,0.386,2015-06-23
63.71,370827,0.59,0.72,0.418,0.386,2015-06-24
64.25,738055,0.59,0.726,0.416,0.386,2015-06-25
62.92,732565,0.59,0.728,0.416,0.384,2015-06-26
63.68,662656,0.588,0.736,0.414,0.388,2015-06-29
63.83,806060,0.588,0.732,0.414,0.386,2015-06-30
62.01,716228,0.588,0.738,0.412,0.386,2015-07-01
62.14,471822,0.588,0.732,0.414,0.386,2015-07-02
62.985,611062,0.588,0.712,0.422,0.388,2015-07-03
62.63,537108,0.59,0.716,0.42,0.388,2015-07-06
62.85,559393,0.588,0.714,0.42,0.388,2015-07-07
63.97,491317,0.584,0.724,0.416,0.39,2015-07-08
64.34,279146,0.586,0.728,0.416,0.388,2015-07-09
64.21,657337,0.584,0.738,0.412,0.39,2015-07-10
62.69,603831,0.588,0.742,0.412,0.388,2015-07-13
64.05,369372,0.588,0.742,0.412,0.386,2015-07-14
62.78,427027,0.59,0.734,0.414,0.386,2015-07-15
62.54,295391,0.59,0.72,0.42,0.386,2015-07-16
52.05,5393745,0.596,0.726,0.418,0.386,2015-07-17
52.78,1815583,0.596,0.716,0.424,0.39,2015-07-20
50.78,910268,0.596,0.718,0.422,0.39,2015-07-21
50.84,731752,0.602,0.59,0.456,0.356,2015-07-22
46.12,2387293,0.598,0.6,0.45,0.354,2015-07-23
46.64,1283519,0.596,0.572,0.46,0.354,2015-07-24
47.51,729879,0.594,0.58,0.456,0.358,2015-07-27
46.01,1763620,0.59,0.504,0.482,0.358,2015-07-28
45.53,1239374,0.59,0.51,0.48,0.358,2015-07-29
45.83,1185826,0.588,0.52,0.476,0.36,2015-07-30
45.29,862915,0.588,0.49,0.486,0.36,2015-07-31
45.74,928124,0.584,0.478,0.488,0.362,2015-08-03
45.26,493564,0.536,0.484,0.472,0.364,2015-08-04
44.58,943327,0.538,0.478,0.474,0.362,2015-08-05
45.16,502966,0.536,0.478,0.474,0.366,2015-08-06
45.12,494159,0.534,0.48,0.474,0.366,2015-08-07
45.29,613120,0.534,0.47,0.478,0.374,2015-08-10
45.02,381162,0.534,0.468,0.48,0.376,2015-08-11
46.78,788888,0.532,0.472,0.478,0.376,2015-08-12
46.37,659806,0.534,0.466,0.48,0.374,2015-08-13
46.62,641405,0.532,0.464,0.48,0.374,2015-08-14
46.27,476464,0.532,0.5,0.468,0.374,2015-08-17
48.35,2728702,0.534,0.48,0.476,0.374,2015-08-18
48.15,1786951,0.536,0.494,0.472,0.376,2015-08-19
47.13,1096587,0.538,0.49,0.474,0.376,2015-08-20
47.47,1177570,0.536,0.538,0.458,0.376,2015-08-21
48.34,934970,0.584,0.57,0.464,0.376,2015-08-24
49.6,903590,0.586,0.582,0.46,0.374,2015-08-25
48.23,561946,0.586,0.594,0.456,0.374,2015-08-26
48.15,455835,0.586,0.59,0.456,0.376,2015-08-27
47.81,791396,0.586,0.592,0.456,0.376,2015-08-28
48.67,370683,0.586,0.562,0.466,0.376,2015-08-31
48.82,640116,0.586,0.564,0.466,0.378,2015-09-01
48.9,489472,0.586,0.578,0.462,0.378,2015-09-02
50.72,569238,0.586,0.588,0.458,0.378,2015-09-03
49.6,598258,0.584,0.582,0.46,0.378,2015-09-04
50.21,381968,0.584,0.594,0.456,0.378,2015-09-07
50.91,534660,0.584,0.594,0.456,0.378,2015-09-08
49.89,500652,0.584,0.616,0.448,0.378,2015-09-09
50.67,981405,0.584,0.6,0.454,0.378,2015-09-10
50.19,1403188,0.582,0.616,0.448,0.378,2015-09-11
51.52,1097899,0.57,0.618,0.446,0.388,2015-09-14
50.66,690130,0.568,0.6,0.452,0.388,2015-09-15
51.52,737523,0.57,0.604,0.452,0.388,2015-09-16
50.06,783603,0.594,0.508,0.49,0.386,2015-09-17
49.96,558462,0.594,0.53,0.484,0.386,2015-09-18
49.76,423655,0.594,0.536,0.482,0.388,2015-09-21
50.5,480277,0.594,0.548,0.478,0.388,2015-09-22
50.75,707089,0.592,0.532,0.484,0.39,2015-09-23
50.2,676929,0.59,0.534,0.482,0.39,2015-09-24
48.51,836663,0.59,0.534,0.482,0.392,2015-09-25
47.15,1116672,0.592,0.546,0.48,0.392,2015-09-28
49.34,805275,0.59,0.578,0.468,0.392,2015-09-29
50.28,635769,0.59,0.574,0.47,0.392,2015-09-30
50.83,507420,0.59,0.53,0.484,0.392,2015-10-01
53.19,963766,0.59,0.506,0.492,0.39,2015-10-02
54.84,791596,0.594,0.536,0.484,0.39,2015-10-05
55.42,579957,0.598,0.532,0.484,0.39,2015-10-06
54.99,432009,0.594,0.544,0.48,0.388,2015-10-07
54.23,482593,0.594,0.568,0.472,0.388,2015-10-08
52.93,575935,0.594,0.592,0.464,0.388,2015-10-09
53.8,413710,0.594,0.6,0.46,0.388,2015-10-12
54.04,414381,0.592,0.596,0.462,0.388,2015-10-13
54.74,361865,0.59,0.586,0.464,0.388,2015-10-14
55.01,199049,0.592,0.568,0.47,0.388,2015-10-15
54.69,305917,0.592,0.568,0.472,0.39,2015-10-16
54.59,287667,0.594,0.57,0.472,0.392,2015-10-19
54.68,465612,0.594,0.584,0.466,0.392,2015-10-20
52.81,485413,0.592,0.586,0.466,0.392,2015-10-21
51.22,844096,0.59,0.592,0.464,0.392,2015-10-22
51.71,939517,0.586,0.576,0.468,0.39,2015-10-23
51.53,438279,0.59,0.58,0.466,0.39,2015-10-26
50.45,997280,0.59,0.552,0.476,0.388,2015-10-27
51.26,687676,0.592,0.53,0.484,0.39,2015-10-28
51.46,468002,0.592,0.52,0.486,0.388,2015-10-29
49.95,734578,0.586,0.524,0.484,0.386,2015-10-30
47.97,1629010,0.584,0.506,0.488,0.386,2015-11-02
49.03,707265,0.588,0.508,0.488,0.386,2015-11-03
49.54,663024,0.57,0.486,0.492,0.394,2015-11-04
49.59,805898,0.572,0.466,0.502,0.398,2015-11-05
49.31,427335,0.574,0.432,0.514,0.396,2015-11-06
46.6,731385,0.572,0.454,0.506,0.4,2015-11-09
