close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
74.66,1365315,0.72,0.814,0.546,0.73,2015-05-01
75.1,1024475,0.724,0.816,0.546,0.73,2015-05-04
75.36,2157620,0.724,0.816,0.546,0.728,2015-05-05
75.04,1524691,0.722,0.83,0.54,0.73,2015-05-06
75.24,1169860,0.722,0.828,0.542,0.73,2015-05-07
76.43,1334407,0.722,0.83,0.542,0.734,2015-05-08
76.1,1326365,0.722,0.832,0.54,0.732,2015-05-11
75.97,1146222,0.718,0.832,0.54,0.732,2015-05-12
76.12,826134,0.718,0.832,0.538,0.73,2015-05-13
78.36,1532249,0.72,0.832,0.54,0.73,2015-05-14
77.96,2326856,0.72,0.848,0.536,0.732,2015-05-15
77.94,1298721,0.722,0.844,0.538,0.734,2015-05-18
77.3,1138656,0.716,0.838,0.538,0.734,2015-05-19
76.91,869107,0.718,0.834,0.54,0.736,2015-05-20
77.64,723213,0.718,0.83,0.542,0.736,2015-05-21
77.66,980290,0.718,0.834,0.54,0.738,2015-05-22
76.925,879771,0.718,0.834,0.54,0.738,2015-05-25
77.74,1201468,0.718,0.836,0.54,0.738,2015-05-26
77.03,753931,0.714,0.836,0.538,0.738,2015-05-27
76.27,1791926,0.714,0.838,0.538,0.738,2015-05-28
75.23,2269523,0.73,0.852,0.54,0.738,2015-05-29
75.46,1753594,0.73,0.846,0.542,0.74,2015-06-01
76.02,1203327,0.728,0.838,0.544,0.74,2015-06-02
75.14,1067789,0.728,0.836,0.544,0.74,2015-06-03
75.24,1792395,0.728,0.844,0.542,0.74,2015-06-04
74.89,1368879,0.728,0.842,0.542,0.742,2015-06-05
72.9,2616766,0.724,0.842,0.542,0.742,2015-06-08
74.61,1517790,0.724,0.844,0.54,0.742,2015-06-09
74.05,903162,0.724,0.83,0.546,0.742,2015-06-10
73.44,764851,0.724,0.838,0.544,0.744,2015-06-11
72.5,1116503,0.724,0.832,0.546,0.744,2015-06-12
72.85,711312,0.724,0.832,0.546,0.744,2015-06-15
72.81,919481,0.724,0.822,0.55,0.746,2015-06-16
73.27,1121934,0.724,0.822,0.548,0.744,2015-06-17
72.29,2028547,0.724,0.822,0.55,0.75,2015-06-18
73.01,1383550,0.726,0.82,0.552,0.752,2015-06-19
72.23,1441979,0.724,0.812,0.556,0.754,2015-06-22
71.325,1509702,0.726,0.816,0.554,0.754,2015-06-23
71.37,1462297,0.726,0.806,0.56,0.758,2015-06-24
71.13,1390479,0.726,0.798,0.562,0.758,2015-06-25
69.18,1165777,0.724,0.802,0.56,0.756,2015-06-26
69.82,1678578,0.722,0.8,0.56,0.758,2015-06-29
70.37,962366,0.724,0.788,0.564,0.756,2015-06-30
69.91,1142515,0.726,0.79,0.564,0.756,2015-07-01
69.76,1005914,0.726,0.796,0.56,0.752,2015-07-02
70.11,1244781,0.728,0.792,0.562,0.752,2015-07-03
68.855,1171265,0.728,0.792,0.562,0.75,2015-07-06
69.3,1561087,0.728,0.796,0.56,0.75,2015-07-07
69.98,939669,0.724,0.794,0.56,0.75,2015-07-08
71.67,1106867,0.724,0.792,0.56,0.748,2015-07-09
72.29,1138420,0.724,0.796,0.558,0.748,2015-07-10
72.06,924564,0.724,0.794,0.56,0.748,2015-07-13
72.63,688206,0.724,0.808,0.556,0.748,2015-07-14
72.72,1070443,0.726,0.808,0.556,0.748,2015-07-15
73.48,1068688,0.724,0.812,0.554,0.748,2015-07-16
72.55,1059265,0.724,0.816,0.554,0.752,2015-07-17
72.75,1078127,0.722,0.82,0.552,0.754,2015-07-20
73.51,1030067,0.718,0.83,0.546,0.75,2015-07-21
72.52,1237851,0.718,0.822,0.55,0.754,2015-07-22
71.63,1365871,0.718,0.82,0.55,0.752,2015-07-23
73.65,2524452,0.718,0.828,0.548,0.754,2015-07-24
73.21,9972363,0.71,0.82,0.548,0.754,2015-07-27
74.96,4404556,0.71,0.818,0.548,0.754,2015-07-28
76.71,3480156,0.744,0.864,0.532,0.718,2015-07-29
75.75,1987722,0.744,0.854,0.536,0.718,2015-07-30
75.61,1414387,0.742,0.866,0.532,0.72,2015-07-31
76.03,1677609,0.746,0.876,0.532,0.724,2015-08-03
74.42,1241561,0.746,0.868,0.534,0.722,2015-08-04
74.53,968695,0.746,0.868,0.534,0.722,2015-08-05
75.01,1087565,0.748,0.866,0.534,0.724,2015-08-06
72.96,1969194,0.746,0.86,0.536,0.722,2015-08-07
73.92,1429347,0.75,0.856,0.54,0.726,2015-08-10
73.84,1129548,0.754,0.854,0.542,0.726,2015-08-11
73.37,1328653,0.752,0.848,0.544,0.724,2015-08-12
73.57,1027195,0.75,0.854,0.542,0.726,2015-08-13
73.85,1222032,0.752,0.852,0.542,0.726,2015-08-14
73.06,881900,0.752,0.848,0.542,0.724,2015-08-17
69.78,2107072,0.75,0.848,0.542,0.724,2015-08-18
68.04,2310837,0.75,0.852,0.542,0.724,2015-08-19
66.52,3784669,0.75,0.844,0.544,0.724,2015-08-20
65.63,3113591,0.75,0.834,0.546,0.724,2015-08-21
68.17,2242353,0.75,0.83,0.548,0.722,2015-08-24
70.5,2084185,0.75,0.836,0.546,0.724,2015-08-25
71.9,2371900,0.75,0.832,0.548,0.724,2015-08-26
71.31,1767877,0.752,0.842,0.546,0.724,2015-08-27
70.43,2411225,0.752,0.85,0.542,0.724,2015-08-28
