close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
44.1036,5958295,0.142,0.63,0.484,0.942,2015-05-01
44.121,4963139,0.142,0.638,0.482,0.942,2015-05-04
43.8337,4968724,0.144,0.634,0.484,0.94,2015-05-05
44.121,7011102,0.144,0.636,0.482,0.942,2015-05-06
44.6085,5127349,0.144,0.66,0.476,0.946,2015-05-07
45.4182,5545522,0.142,0.666,0.474,0.944,2015-05-08
44.6956,5396488,0.142,0.67,0.472,0.944,2015-05-11
44.5302,5850102,0.144,0.662,0.476,0.944,2015-05-12
44.3996,5759100,0.144,0.656,0.478,0.946,2015-05-13
45.7925,6821972,0.144,0.658,0.478,0.946,2015-05-14
45.9841,5023018,0.144,0.676,0.472,0.948,2015-05-15
45.2267,4937675,0.146,0.682,0.47,0.948,2015-05-18
45.0787,4764694,0.14,0.666,0.474,0.946,2015-05-19
45.0961,4430600,0.14,0.662,0.474,0.946,2015-05-20
44.9568,6577634,0.14,0.664,0.474,0.946,2015-05-21
44.5998,4141782,0.14,0.664,0.474,0.946,2015-05-22
44.6434,5673344,0.14,0.656,0.476,0.946,2015-05-25
45.1222,5564705,0.14,0.656,0.476,0.946,2015-05-26
44.9394,4634437,0.138,0.67,0.472,0.946,2015-05-27
44.5737,7490755,0.138,0.672,0.47,0.946,2015-05-28
44.5737,3842166,0.142,0.682,0.47,0.948,2015-05-29
44.0775,4778792,0.144,0.68,0.47,0.948,2015-06-01
43.8337,5866327,0.144,0.676,0.472,0.948,2015-06-02
43.4246,6077425,0.144,0.664,0.476,0.948,2015-06-03
41.9707,10415088,0.144,0.654,0.48,0.948,2015-06-04
42.0665,7983769,0.144,0.652,0.48,0.95,2015-06-05
42.2754,6326253,0.14,0.6,0.496,0.95,2015-06-08
42.85,10217612,0.14,0.618,0.49,0.95,2015-06-09
42.5244,7135057,0.14,0.624,0.488,0.95,2015-06-10
42.2693,8740606,0.14,0.628,0.488,0.95,2015-06-11
41.8293,6494875,0.14,0.6,0.496,0.95,2015-06-12
