close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
159.13,1384103,0.808,0.874,0.49,0.536,2015-05-01
156.46,650131,0.806,0.866,0.492,0.532,2015-05-04
154.64,754248,0.806,0.86,0.492,0.532,2015-05-05
153.21,468278,0.804,0.864,0.49,0.532,2015-05-06
153.36,425452,0.806,0.864,0.492,0.532,2015-05-07
154.82,389870,0.802,0.862,0.49,0.534,2015-05-08
153.64,632523,0.8,0.866,0.49,0.534,2015-05-11
153.04,329756,0.8,0.862,0.49,0.532,2015-05-12
153.32,371490,0.798,0.86,0.49,0.532,2015-05-13
154.88,455060,0.8,0.862,0.49,0.532,2015-05-14
154.34,305842,0.8,0.864,0.49,0.532,2015-05-15
154.37,416978,0.802,0.862,0.492,0.538,2015-05-18
153.46,410975,0.792,0.862,0.49,0.54,2015-05-19
152.02,471751,0.792,0.862,0.488,0.536,2015-05-20
154.81,583962,0.79,0.858,0.49,0.538,2015-05-21
154.25,918379,0.79,0.862,0.488,0.538,2015-05-22
152.86,711121,0.788,0.864,0.488,0.54,2015-05-25
153.63,476172,0.788,0.864,0.488,0.54,2015-05-26
152.92,433026,0.79,0.864,0.482,0.522,2015-05-27
152.14,650433,0.788,0.864,0.482,0.522,2015-05-28
153.7,598715,0.802,0.88,0.482,0.524,2015-05-29
154.17,592876,0.804,0.878,0.484,0.526,2015-06-01
154.36,379736,0.8,0.88,0.482,0.526,2015-06-02
151.3,522640,0.802,0.882,0.482,0.526,2015-06-03
154.75,1031790,0.802,0.882,0.482,0.526,2015-06-04
152.72,554419,0.804,0.882,0.484,0.53,2015-06-05
151.28,384345,0.8,0.886,0.482,0.532,2015-06-08
159.51,1134403,0.8,0.884,0.482,0.534,2015-06-09
161.37,708597,0.8,0.88,0.484,0.53,2015-06-10
161.54,485836,0.8,0.89,0.48,0.53,2015-06-11
161.36,493355,0.796,0.89,0.478,0.53,2015-06-12
163.07,624227,0.796,0.892,0.478,0.53,2015-06-15
160.75,399054,0.796,0.894,0.478,0.53,2015-06-16
162.1,476855,0.796,0.896,0.478,0.534,2015-06-17
161.39,378612,0.796,0.892,0.482,0.54,2015-06-18
161.93,383199,0.798,0.894,0.482,0.544,2015-06-19
161.99,297159,0.798,0.892,0.484,0.544,2015-06-22
159.98,420389,0.798,0.892,0.484,0.544,2015-06-23
160.11,407723,0.8,0.894,0.484,0.546,2015-06-24
159.3,764827,0.8,0.892,0.484,0.546,2015-06-25
155.34,448889,0.798,0.892,0.484,0.546,2015-06-26
156.06,557057,0.798,0.89,0.486,0.55,2015-06-29
155.99,707682,0.798,0.89,0.486,0.548,2015-06-30
156.04,404057,0.798,0.89,0.486,0.55,2015-07-01
155.42,515152,0.798,0.888,0.486,0.548,2015-07-02
154.32,687626,0.8,0.89,0.486,0.548,2015-07-03
152.96,518141,0.802,0.89,0.484,0.542,2015-07-06
153.61,518211,0.8,0.89,0.484,0.544,2015-07-07
154.25,450993,0.796,0.882,0.488,0.546,2015-07-08
156.49,495356,0.796,0.888,0.484,0.546,2015-07-09
156.56,306909,0.796,0.892,0.484,0.544,2015-07-10
155.56,400872,0.794,0.884,0.486,0.546,2015-07-13
156.0,882432,0.794,0.886,0.484,0.544,2015-07-14
154.0,626388,0.796,0.886,0.484,0.542,2015-07-15
155.58,600617,0.796,0.884,0.486,0.546,2015-07-16
154.49,441489,0.796,0.888,0.484,0.546,2015-07-17
153.5,603748,0.792,0.886,0.484,0.546,2015-07-20
151.49,483119,0.792,0.888,0.484,0.55,2015-07-21
152.07,805976,0.792,0.886,0.486,0.548,2015-07-22
149.3,955122,0.794,0.882,0.488,0.55,2015-07-23
151.68,742217,0.794,0.88,0.488,0.55,2015-07-24
153.75,579424,0.786,0.882,0.484,0.55,2015-07-27
154.29,440494,0.784,0.878,0.484,0.548,2015-07-28
154.82,419601,0.782,0.882,0.484,0.552,2015-07-29
154.36,791903,0.78,0.882,0.484,0.552,2015-07-30
154.24,526526,0.778,0.884,0.482,0.554,2015-07-31
153.99,1135744,0.778,0.88,0.486,0.56,2015-08-03
159.01,2297249,0.778,0.88,0.486,0.56,2015-08-04
160.0,906013,0.776,0.878,0.486,0.558,2015-08-05
160.58,834551,0.796,0.872,0.496,0.566,2015-08-06
161.15,643551,0.796,0.888,0.49,0.566,2015-08-07
161.38,937827,0.8,0.89,0.494,0.57,2015-08-10
161.57,492832,0.8,0.888,0.494,0.568,2015-08-11
162.51,298154,0.8,0.89,0.492,0.568,2015-08-12
163.86,709712,0.796,0.892,0.49,0.568,2015-08-13
