close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.122,0.234,0.51,0.644,2015-05-01
36.1984,10204805,0.124,0.236,0.512,0.646,2015-05-04
36.0129,11721254,0.126,0.236,0.512,0.648,2015-05-05
35.9333,11906874,0.124,0.232,0.514,0.646,2015-05-06
35.9687,13834747,0.124,0.234,0.512,0.646,2015-05-07
36.2161,11144434,0.124,0.242,0.51,0.648,2015-05-08
36.1808,10113526,0.124,0.246,0.508,0.644,2015-05-11
35.9598,12384499,0.122,0.246,0.508,0.646,2015-05-12
36.278,13183745,0.124,0.236,0.51,0.646,2015-05-13
36.6757,9960964,0.124,0.242,0.51,0.646,2015-05-14
36.6933,8479028,0.124,0.25,0.506,0.646,2015-05-15
36.5166,11511687,0.134,0.186,0.536,0.658,2015-05-18
36.5078,9071997,0.132,0.198,0.53,0.658,2015-05-19
36.5431,10965231,0.13,0.2,0.53,0.66,2015-05-20
36.4371,9270925,0.13,0.196,0.532,0.66,2015-05-21
36.4194,11909499,0.128,0.196,0.532,0.662,2015-05-22
36.225,15194348,0.128,0.196,0.532,0.66,2015-05-25
36.3398,9863138,0.128,0.196,0.532,0.662,2015-05-26
36.3575,9395168,0.128,0.184,0.534,0.66,2015-05-27
36.1984,19628649,0.128,0.192,0.532,0.66,2015-05-28
36.1808,12684052,0.13,0.21,0.528,0.664,2015-05-29
36.225,11878845,0.132,0.196,0.534,0.664,2015-06-01
36.1189,8153777,0.13,0.202,0.532,0.666,2015-06-02
35.8715,10145794,0.13,0.184,0.538,0.666,2015-06-03
35.4384,15975551,0.13,0.186,0.538,0.666,2015-06-04
35.4914,14339260,0.564,0.308,0.636,0.652,2016-03-22
35.5268,10772741,0.564,0.308,0.636,0.652,2016-03-23
35.6417,11979870,0.564,0.306,0.636,0.652,2016-03-24
35.7308,11944854,0.564,0.308,0.636,0.652,2016-03-25
35.606,15568577,0.564,0.308,0.636,0.652,2016-03-28
35.2763,11364793,0.566,0.294,0.642,0.654,2016-03-29
35.7129,12517410,0.566,0.276,0.648,0.654,2016-03-30
35.8822,13898422,0.564,0.274,0.646,0.65,2016-03-31
36.2208,16314590,0.562,0.274,0.646,0.648,2016-04-01
35.9981,23550571,0.564,0.28,0.644,0.648,2016-04-04
36.0694,8775913,0.564,0.296,0.64,0.648,2016-04-05
35.9803,11094928,0.57,0.376,0.608,0.63,2016-04-06
35.811,10385088,0.576,0.382,0.608,0.628,2016-04-07
35.6595,10607592,0.578,0.374,0.61,0.628,2016-04-08
35.6417,16215596,0.578,0.364,0.614,0.628,2016-04-11
35.107,15500771,0.584,0.36,0.616,0.628,2016-04-12
34.9556,14621325,0.584,0.352,0.62,0.628,2016-04-13
35.1961,11177431,0.582,0.35,0.62,0.628,2016-04-14
35.1872,8975923,0.582,0.332,0.626,0.628,2016-04-15
35.1249,10252593,0.582,0.34,0.624,0.628,2016-04-18
35.8644,20335005,0.582,0.338,0.624,0.628,2016-04-19
35.5169,11383747,0.584,0.394,0.604,0.624,2016-04-20
35.5704,13392040,0.582,0.386,0.608,0.626,2016-04-21
35.9892,13360379,0.58,0.39,0.604,0.624,2016-04-22
36.2298,9854203,0.578,0.38,0.608,0.626,2016-04-25
36.6842,19531043,0.58,0.388,0.606,0.624,2016-04-26
36.6485,11252142,0.576,0.378,0.606,0.622,2016-04-27
36.9604,10483688,0.576,0.378,0.606,0.624,2016-04-28
36.7555,9608302,0.572,0.314,0.628,0.626,2016-04-29
36.8713,10024168,0.584,0.29,0.646,0.64,2016-05-02
36.702,13653823,0.582,0.296,0.642,0.64,2016-05-03
36.4436,15528630,0.582,0.294,0.644,0.64,2016-05-04
36.3901,13522199,0.584,0.306,0.64,0.64,2016-05-05
36.0337,10912528,0.586,0.3,0.644,0.644,2016-05-06
36.1228,10945666,0.582,0.3,0.642,0.644,2016-05-09
36.1317,11021821,0.584,0.302,0.642,0.646,2016-05-10
36.1674,8479899,0.598,0.302,0.648,0.646,2016-05-11
36.1406,9095488,0.6,0.302,0.648,0.644,2016-05-12
36.604,15309490,0.606,0.312,0.646,0.642,2016-05-13
37.0139,14672571,0.616,0.66,0.352,0.1,2016-05-16
37.2901,17559905,0.618,0.66,0.352,0.1,2016-05-17
37.5307,15329248,0.618,0.668,0.35,0.1,2016-05-18
37.3525,11378874,0.616,0.67,0.348,0.1,2016-05-19
37.2188,10886719,0.614,0.67,0.348,0.102,2016-05-20
37.1386,9501875,0.604,0.662,0.348,0.102,2016-05-23
36.9604,11254885,0.602,0.664,0.346,0.102,2016-05-24
36.7644,9793289,0.602,0.66,0.348,0.102,2016-05-25
36.6218,10270853,0.604,0.666,0.346,0.102,2016-05-26
36.7555,9905619,0.606,0.662,0.348,0.102,2016-05-27
36.8446,8272813,0.602,0.656,0.35,0.106,2016-05-30
36.8,11199353,0.602,0.656,0.35,0.106,2016-05-31
36.3367,15796292,0.604,0.666,0.348,0.106,2016-06-01
36.1317,14217983,0.604,0.66,0.35,0.106,2016-06-02
35.2229,28036173,0.604,0.66,0.35,0.106,2016-06-03
34.1982,44065301,0.608,0.664,0.35,0.106,2016-06-06
33.8507,31363717,0.608,0.656,0.352,0.104,2016-06-07
34.51,23523272,0.608,0.66,0.35,0.104,2016-06-08
34.9912,18871551,0.604,0.654,0.352,0.104,2016-06-09
35.1516,14503887,0.604,0.654,0.352,0.104,2016-06-10
35.0358,12673262,0.326,0.38,0.534,0.656,2016-08-15
34.5279,23703211,0.326,0.386,0.532,0.656,2016-08-16
34.6615,14054821,0.326,0.394,0.528,0.656,2016-08-17
34.8932,13311591,0.324,0.394,0.528,0.656,2016-08-18
34.3229,15450547,0.326,0.396,0.528,0.654,2016-08-19
34.6615,15273936,0.324,0.424,0.518,0.658,2016-08-22
34.1269,13764593,0.324,0.426,0.518,0.66,2016-08-23
34.2338,14952537,0.322,0.43,0.518,0.66,2016-08-24
34.2698,11802271,0.322,0.436,0.516,0.658,2016-08-25
34.2428,8950014,0.322,0.428,0.518,0.658,2016-08-26
34.6023,13019802,0.322,0.448,0.51,0.658,2016-08-29
35.1865,22233383,0.322,0.454,0.508,0.658,2016-08-30
35.3932,21232475,0.32,0.454,0.508,0.658,2016-08-31
35.0337,27527257,0.324,0.462,0.506,0.658,2016-09-01
35.2224,12935770,0.324,0.46,0.508,0.658,2016-09-02
34.8629,15021341,0.328,0.456,0.51,0.658,2016-09-05
34.836,8910787,0.326,0.456,0.51,0.658,2016-09-06
35.1865,19385676,0.326,0.488,0.498,0.658,2016-09-07
35.6089,22511328,0.328,0.488,0.498,0.658,2016-09-08
35.528,19323124,0.326,0.49,0.498,0.658,2016-09-09
35.6449,14166903,0.328,0.5,0.496,0.658,2016-09-12
36.0583,19752636,0.328,0.504,0.494,0.656,2016-09-13
35.7707,19606626,0.328,0.514,0.49,0.656,2016-09-14
36.301,15537258,0.328,0.506,0.492,0.656,2016-09-15
36.8582,15664041,0.328,0.51,0.492,0.656,2016-09-16
36.8133,14579392,0.324,0.53,0.484,0.656,2016-09-19
37.3166,14401357,0.326,0.514,0.488,0.654,2016-09-20
37.73,11960174,0.322,0.51,0.49,0.656,2016-09-21
37.7659,13931163,0.322,0.51,0.488,0.654,2016-09-22
37.748,12299062,0.324,0.496,0.494,0.652,2016-09-23
37.4334,12903557,0.33,0.498,0.496,0.652,2016-09-26
37.4604,14180003,0.334,0.506,0.494,0.654,2016-09-27
37.6761,11801562,0.334,0.51,0.492,0.654,2016-09-28
37.7659,20384217,0.334,0.512,0.492,0.654,2016-09-29
37.739,15553774,0.332,0.5,0.496,0.652,2016-09-30
38.0086,16199274,0.332,0.496,0.496,0.652,2016-10-03
37.9187,19441875,0.334,0.508,0.492,0.65,2016-10-04
38.8624,35920184,0.334,0.52,0.488,0.654,2016-10-05
38.458,18796054,0.334,0.52,0.49,0.654,2016-10-06
38.2782,14788551,0.334,0.516,0.49,0.652,2016-10-07
38.2962,30166606,0.334,0.518,0.49,0.652,2016-10-10
38.4041,13667307,0.33,0.52,0.486,0.652,2016-10-11
38.458,9427360,0.33,0.528,0.484,0.652,2016-10-12
38.0625,15356150,0.332,0.524,0.486,0.652,2016-10-13
37.9637,16252244,0.33,0.498,0.494,0.65,2016-10-14
37.8918,9693096,0.33,0.484,0.5,0.652,2016-10-17
37.721,10488505,0.326,0.496,0.492,0.646,2016-10-18
38.0446,9625114,0.328,0.49,0.494,0.648,2016-10-19
37.712,11926701,0.324,0.486,0.496,0.65,2016-10-20
37.3345,10842712,0.364,0.336,0.586,0.732,2016-10-21
37.5412,8283092,0.368,0.334,0.59,0.732,2016-10-24
37.7839,9101167,0.366,0.364,0.578,0.732,2016-10-25
37.3705,10724972,0.368,0.37,0.576,0.734,2016-10-26
37.1907,11619468,0.368,0.374,0.576,0.736,2016-10-27
37.712,11244857,0.372,0.374,0.578,0.736,2016-10-28
37.4514,12739365,0.376,0.374,0.58,0.734,2016-10-31
37.9996,12966287,0.378,0.376,0.58,0.736,2016-11-01
38.7456,24090723,0.382,0.382,0.578,0.734,2016-11-02
38.1344,19780761,0.384,0.386,0.578,0.734,2016-11-03
38.6108,13338134,0.386,0.392,0.578,0.738,2016-11-04
38.9703,15767155,0.384,0.442,0.534,0.656,2016-11-07
38.9703,10344857,0.38,0.458,0.528,0.66,2016-11-08
39.079,7236711,0.378,0.466,0.524,0.662,2016-11-09
38.599,16063027,0.378,0.458,0.526,0.66,2016-11-10
38.8435,11153028,0.382,0.464,0.528,0.666,2016-11-11
38.7348,12598499,0.384,0.462,0.53,0.666,2016-11-14
38.4541,15004860,0.384,0.44,0.536,0.668,2016-11-15
39.2058,16487972,0.382,0.414,0.546,0.668,2016-11-16
39.1243,12030718,0.386,0.404,0.55,0.666,2016-11-17
38.9522,10736213,0.386,0.394,0.552,0.664,2016-11-18
38.6352,12945502,0.384,0.392,0.552,0.664,2016-11-21
38.7258,15483321,0.38,0.42,0.542,0.666,2016-11-22
38.282,17313343,0.382,0.446,0.534,0.666,2016-11-23
38.445,20092892,0.386,0.434,0.538,0.662,2016-11-24
39.0065,17916382,0.386,0.432,0.538,0.662,2016-11-25
39.7039,21868610,0.386,0.428,0.54,0.662,2016-11-28
39.3869,14697025,0.386,0.416,0.544,0.662,2016-11-29
38.4903,24583695,0.384,0.408,0.548,0.664,2016-11-30
38.7439,10444353,0.384,0.404,0.548,0.664,2016-12-01
39.2058,12280757,0.386,0.384,0.556,0.664,2016-12-02
39.5499,9092284,0.388,0.374,0.56,0.664,2016-12-05
39.4322,3036573,0.39,0.4,0.552,0.664,2016-12-06
39.3869,6326143,0.388,0.39,0.554,0.664,2016-12-07
39.5861,7739815,0.388,0.388,0.554,0.664,2016-12-08
39.4593,5112475,0.384,0.378,0.554,0.66,2016-12-09
38.9069,9727907,0.384,0.388,0.552,0.658,2016-12-12
38.3997,16084145,0.378,0.394,0.548,0.658,2016-12-13
38.5356,15781895,0.378,0.4,0.544,0.656,2016-12-14
38.3273,16245132,0.378,0.41,0.542,0.658,2016-12-15
37.6933,20563576,0.38,0.408,0.542,0.656,2016-12-16
37.5937,14645913,0.388,0.382,0.554,0.656,2016-12-19
37.6571,15815238,0.392,0.39,0.552,0.654,2016-12-20
38.1461,21814837,0.39,0.38,0.556,0.654,2016-12-21
37.9016,16854282,0.39,0.384,0.554,0.654,2016-12-22
37.9288,16027968,0.39,0.38,0.556,0.656,2016-12-23
37.5846,21153592,0.39,0.38,0.556,0.656,2016-12-26
37.965,15462240,0.39,0.38,0.556,0.656,2016-12-27
37.476,19923495,0.39,0.384,0.554,0.656,2016-12-28
37.485,15568891,0.39,0.38,0.556,0.656,2016-12-29
38.0918,15209235,0.392,0.382,0.556,0.656,2016-12-30
38.1824,12505160,0.392,0.376,0.558,0.656,2017-01-02
38.1099,13018471,0.392,0.376,0.558,0.656,2017-01-03
38.119,14167021,0.398,0.374,0.558,0.652,2017-01-04
38.5537,16622840,0.392,0.374,0.558,0.656,2017-01-05
38.8707,20457028,0.392,0.388,0.554,0.654,2017-01-06
38.9431,17097846,0.392,0.406,0.546,0.654,2017-01-09
38.436,12332896,0.38,0.408,0.542,0.652,2017-01-10
38.6895,15958302,0.378,0.414,0.54,0.654,2017-01-11
38.5175,14413744,0.378,0.424,0.536,0.654,2017-01-12
38.436,17315697,0.378,0.442,0.53,0.654,2017-01-13
38.6261,17254432,0.378,0.45,0.528,0.654,2017-01-16
39.2148,24853835,0.38,0.45,0.528,0.654,2017-01-17
38.5356,16729648,0.378,0.458,0.524,0.652,2017-01-18
38.4088,16825341,0.386,0.398,0.558,0.686,2017-01-19
39.0427,15222405,0.382,0.402,0.556,0.686,2017-01-20
39.2692,12675861,0.384,0.402,0.556,0.686,2017-01-23
39.3869,12332503,0.386,0.41,0.554,0.686,2017-01-24
39.4956,11170259,0.374,0.424,0.546,0.688,2017-01-25
39.6405,12849973,0.376,0.412,0.55,0.69,2017-01-26
39.7944,20716140,0.376,0.41,0.552,0.688,2017-01-27
39.568,11166383,0.37,0.414,0.548,0.688,2017-01-30
39.7673,10844226,0.368,0.418,0.544,0.682,2017-01-31
39.9937,10903294,0.372,0.422,0.544,0.684,2017-02-01
39.0699,18421002,0.382,0.428,0.544,0.68,2017-02-02
39.0609,15049765,0.382,0.45,0.536,0.678,2017-02-03
39.568,12358255,0.382,0.47,0.53,0.678,2017-02-06
39.6405,12856312,0.376,0.47,0.526,0.674,2017-02-07
39.8125,13134766,0.38,0.474,0.528,0.676,2017-02-08
39.9484,13691531,0.376,0.474,0.526,0.678,2017-02-09
39.8578,10695323,0.516,0.734,0.458,0.594,2017-02-10
40.1386,18900248,0.514,0.726,0.462,0.598,2017-02-13
40.5824,18466621,0.516,0.722,0.464,0.598,2017-02-14
40.9627,28908569,0.522,0.722,0.466,0.596,2017-02-15
41.2548,16129805,0.528,0.708,0.472,0.596,2017-02-16
41.3369,13206678,0.526,0.708,0.472,0.596,2017-02-17
41.2913,13686335,0.524,0.712,0.47,0.598,2017-02-20
41.1179,15386132,0.524,0.712,0.47,0.6,2017-02-21
41.775,24076727,0.522,0.71,0.47,0.598,2017-02-22
41.6199,23853439,0.516,0.706,0.47,0.598,2017-02-23
41.6838,9740372,0.512,0.708,0.468,0.6,2017-02-24
41.5286,13788291,0.51,0.712,0.468,0.602,2017-02-27
41.4921,9292052,0.512,0.702,0.472,0.604,2017-02-28
41.6016,10890206,0.512,0.704,0.47,0.6,2017-03-01
41.8024,13306594,0.512,0.704,0.47,0.602,2017-03-02
42.4231,25010417,0.51,0.71,0.468,0.604,2017-03-03
42.5143,14312186,0.51,0.718,0.464,0.602,2017-03-06
42.3409,15544517,0.508,0.714,0.464,0.6,2017-03-07
42.7425,14922876,0.508,0.728,0.46,0.598,2017-03-08
42.7973,10629837,0.51,0.738,0.456,0.598,2017-03-09
42.4687,10696703,0.512,0.734,0.46,0.6,2017-03-10
42.633,9122659,0.51,0.744,0.456,0.602,2017-03-13
42.3135,9291960,0.508,0.762,0.45,0.604,2017-03-14
42.779,11959305,0.508,0.762,0.45,0.602,2017-03-15
42.3866,11880062,0.508,0.758,0.452,0.604,2017-03-16
42.5782,11219103,0.508,0.756,0.452,0.608,2017-03-17
42.0215,13234140,0.508,0.758,0.452,0.608,2017-03-20
