close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
64.0528,10142798,0.676,0.772,0.604,0.91,2015-05-01
63.8678,7426362,0.678,0.764,0.608,0.91,2015-05-04
64.2379,8099808,0.68,0.76,0.61,0.91,2015-05-05
63.9554,7084552,0.684,0.774,0.606,0.91,2015-05-06
64.8417,6660325,0.68,0.77,0.608,0.912,2015-05-07
67.6562,18359045,0.68,0.782,0.604,0.914,2015-05-08
67.218,10998489,0.68,0.808,0.594,0.91,2015-05-11
66.8966,7438183,0.676,0.804,0.594,0.91,2015-05-12
66.9746,5130304,0.678,0.804,0.594,0.91,2015-05-13
68.2917,6491067,0.682,0.806,0.596,0.912,2015-05-14
67.8722,7121014,0.68,0.814,0.592,0.912,2015-05-15
68.2917,5554915,0.68,0.804,0.596,0.914,2015-05-18
68.4478,4351021,0.672,0.804,0.594,0.912,2015-05-19
68.0771,4870062,0.672,0.804,0.594,0.912,2015-05-20
67.6771,6483841,0.674,0.804,0.594,0.912,2015-05-21
67.921,4511698,0.676,0.798,0.596,0.912,2015-05-22
66.8673,6228123,0.676,0.804,0.594,0.912,2015-05-25
67.7941,7064824,0.674,0.804,0.594,0.912,2015-05-26
67.8624,3894955,0.676,0.802,0.594,0.904,2015-05-27
67.0039,6678126,0.676,0.806,0.592,0.904,2015-05-28
67.4234,6309379,0.684,0.824,0.588,0.906,2015-05-29
67.3551,4458019,0.686,0.82,0.59,0.906,2015-06-01
67.2673,4906437,0.684,0.82,0.59,0.906,2015-06-02
66.5454,6460018,0.686,0.818,0.59,0.906,2015-06-03
66.7015,4413051,0.684,0.82,0.59,0.906,2015-06-04
66.0283,4864250,0.682,0.816,0.592,0.908,2015-06-05
66.2917,4439728,0.678,0.818,0.59,0.908,2015-06-08
67.9307,6807778,0.678,0.816,0.59,0.908,2015-06-09
67.9405,5238730,0.678,0.816,0.59,0.908,2015-06-10
67.6381,4900741,0.676,0.83,0.586,0.908,2015-06-11
66.8966,5995111,0.676,0.828,0.586,0.908,2015-06-12
67.3259,5937366,0.678,0.83,0.586,0.908,2015-06-15
67.0722,7818293,0.676,0.826,0.586,0.91,2015-06-16
67.8039,7596781,0.678,0.824,0.588,0.91,2015-06-17
67.0137,8728814,0.674,0.82,0.588,0.91,2015-06-18
67.4039,5511724,0.676,0.82,0.59,0.912,2015-06-19
67.7259,3888705,0.676,0.816,0.592,0.914,2015-06-22
67.1795,4670595,0.678,0.814,0.592,0.914,2015-06-23
66.9454,4705090,0.678,0.818,0.592,0.914,2015-06-24
67.0722,7025589,0.68,0.816,0.594,0.916,2015-06-25
65.0918,9706735,0.676,0.814,0.592,0.916,2015-06-26
65.5113,6811014,0.676,0.814,0.592,0.916,2015-06-29
66.1942,6260775,0.678,0.808,0.596,0.916,2015-06-30
66.5747,5053044,0.676,0.806,0.594,0.916,2015-07-01
66.4576,5270623,0.676,0.812,0.592,0.914,2015-07-02
66.1161,6500716,0.676,0.814,0.592,0.914,2015-07-03
65.1015,5973457,0.676,0.814,0.592,0.914,2015-07-06
65.4137,4837767,0.676,0.816,0.592,0.914,2015-07-07
66.7503,5110161,0.674,0.806,0.594,0.912,2015-07-08
67.8234,6832321,0.674,0.806,0.594,0.912,2015-07-09
68.3893,5635409,0.672,0.812,0.592,0.912,2015-07-10
68.3112,4506241,0.674,0.82,0.59,0.914,2015-07-13
68.8478,6512488,0.674,0.826,0.588,0.914,2015-07-14
69.1502,6287563,0.672,0.826,0.586,0.912,2015-07-15
70.9258,10198462,0.67,0.828,0.584,0.912,2015-07-16
70.2624,10919600,0.672,0.834,0.584,0.912,2015-07-17
70.2136,6303165,0.672,0.838,0.582,0.914,2015-07-20
69.999,10755749,0.67,0.852,0.578,0.914,2015-07-21
72.9746,21196114,0.67,0.846,0.58,0.914,2015-07-22
72.0575,10293792,0.67,0.844,0.58,0.912,2015-07-23
72.916,10054266,0.652,0.824,0.582,0.916,2015-07-24
74.155,13746934,0.65,0.85,0.572,0.916,2015-07-27
74.516,6506995,0.644,0.848,0.572,0.916,2015-07-28
73.5014,8526346,0.642,0.85,0.57,0.918,2015-07-29
73.9209,5810801,0.642,0.854,0.57,0.92,2015-07-30
73.4331,6957856,0.64,0.854,0.57,0.924,2015-07-31
73.1502,6976371,0.642,0.85,0.572,0.922,2015-08-03
71.7843,7767766,0.642,0.848,0.572,0.92,2015-08-04
72.399,6484583,0.644,0.842,0.574,0.92,2015-08-05
