close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
13.401,2457704,0.36,0.52,0.342,0.184,2015-05-01
13.5792,1017290,0.362,0.532,0.338,0.182,2015-05-04
13.3416,1161204,0.362,0.528,0.338,0.182,2015-05-05
13.3911,945826,0.362,0.538,0.336,0.182,2015-05-06
13.6386,1631095,0.362,0.536,0.334,0.18,2015-05-07
13.6683,950261,0.374,0.432,0.378,0.192,2015-05-08
13.5693,919132,0.374,0.424,0.38,0.192,2015-05-11
13.6683,670993,0.372,0.418,0.382,0.194,2015-05-12
13.3911,707108,0.37,0.424,0.38,0.194,2015-05-13
13.4109,663064,0.374,0.414,0.384,0.194,2015-05-14
13.5396,551511,0.374,0.406,0.388,0.194,2015-05-15
13.6881,776196,0.374,0.41,0.388,0.198,2015-05-18
13.4505,688645,0.366,0.408,0.386,0.2,2015-05-19
13.599,645682,0.366,0.404,0.388,0.2,2015-05-20
13.7078,531008,0.368,0.41,0.386,0.202,2015-05-21
13.7771,711168,0.368,0.41,0.388,0.204,2015-05-22
13.8068,795887,0.368,0.414,0.386,0.204,2015-05-25
14.173,1194463,0.368,0.412,0.386,0.204,2015-05-26
14.2027,845942,0.366,0.422,0.382,0.204,2015-05-27
14.1631,1274587,0.366,0.43,0.38,0.206,2015-05-28
14.6382,2608496,0.374,0.448,0.376,0.2,2015-05-29
14.6679,1422198,0.374,0.444,0.378,0.204,2015-06-01
14.5689,1460535,0.372,0.466,0.37,0.202,2015-06-02
14.46,1232922,0.374,0.466,0.37,0.202,2015-06-03
14.7471,949310,0.374,0.458,0.374,0.204,2015-06-04
14.4798,598197,0.374,0.462,0.372,0.204,2015-06-05
14.4699,691433,0.372,0.466,0.37,0.202,2015-06-08
14.8065,1339805,0.37,0.466,0.368,0.202,2015-06-09
15.1232,824120,0.37,0.462,0.37,0.204,2015-06-10
15.0044,665532,0.368,0.47,0.366,0.202,2015-06-11
15.1529,925935,0.368,0.476,0.364,0.2,2015-06-12
14.9549,701518,0.368,0.474,0.364,0.198,2015-06-15
14.9747,585851,0.37,0.482,0.362,0.198,2015-06-16
15.2419,899641,0.37,0.476,0.366,0.204,2015-06-17
15.1133,828999,0.37,0.472,0.368,0.204,2015-06-18
15.1133,418940,0.37,0.476,0.366,0.204,2015-06-19
15.232,582424,0.37,0.476,0.366,0.206,2015-06-22
15.0638,651052,0.368,0.478,0.366,0.206,2015-06-23
14.9945,509493,0.368,0.474,0.366,0.204,2015-06-24
15.1825,1283673,0.368,0.478,0.364,0.204,2015-06-25
14.6085,817089,0.366,0.482,0.362,0.204,2015-06-26
14.7966,825196,0.366,0.494,0.36,0.206,2015-06-29
14.7471,663807,0.366,0.488,0.362,0.208,2015-06-30
15.0044,747092,0.366,0.492,0.36,0.206,2015-07-01
15.0935,559482,0.366,0.486,0.362,0.204,2015-07-02
15.5488,1306933,0.364,0.492,0.358,0.204,2015-07-03
15.2419,1133278,0.364,0.5,0.356,0.204,2015-07-06
15.4003,1294398,0.368,0.51,0.354,0.204,2015-07-07
15.8556,1083297,0.366,0.526,0.35,0.208,2015-07-08
16.301,919317,0.366,0.532,0.348,0.208,2015-07-09
16.7067,1277318,0.366,0.536,0.346,0.208,2015-07-10
16.7562,1468804,0.368,0.544,0.344,0.206,2015-07-13
16.974,726661,0.364,0.544,0.342,0.206,2015-07-14
17.0631,1260225,0.364,0.56,0.338,0.208,2015-07-15
16.6276,1129943,0.364,0.564,0.336,0.206,2015-07-16
16.6474,781805,0.364,0.57,0.332,0.204,2015-07-17
16.5484,614177,0.364,0.566,0.334,0.206,2015-07-20
16.6474,1362187,0.396,0.68,0.284,0.136,2015-07-21
16.6672,2426537,0.396,0.688,0.28,0.134,2015-07-22
16.3108,1198468,0.394,0.684,0.282,0.134,2015-07-23
16.9839,2169308,0.396,0.69,0.28,0.134,2015-07-24
16.7166,1618935,0.392,0.694,0.278,0.138,2015-07-27
16.776,1529304,0.394,0.684,0.282,0.14,2015-07-28
16.9146,1357906,0.394,0.692,0.282,0.142,2015-07-29
16.875,900764,0.394,0.678,0.286,0.144,2015-07-30
16.9938,1964473,0.232,0.634,0.262,0.188,2015-07-31
16.9938,1721600,0.23,0.628,0.262,0.186,2015-08-03
16.7364,1064749,0.228,0.636,0.26,0.19,2015-08-04
16.776,996525,0.232,0.634,0.262,0.188,2015-08-05
16.8354,1244262,0.228,0.628,0.264,0.188,2015-08-06
16.6078,899131,0.228,0.632,0.262,0.188,2015-08-07
17.0334,3101422,0.23,0.636,0.264,0.196,2015-08-10
17.2907,1307793,0.23,0.634,0.264,0.196,2015-08-11
17.3699,846917,0.226,0.634,0.264,0.196,2015-08-12
17.8054,1213162,0.228,0.64,0.26,0.196,2015-08-13
17.4391,629438,0.226,0.648,0.258,0.196,2015-08-14
17.2214,1147196,0.23,0.648,0.26,0.194,2015-08-17
16.5583,1634520,0.226,0.654,0.256,0.194,2015-08-18
15.8655,2802415,0.226,0.648,0.258,0.196,2015-08-19
15.3409,2205466,0.226,0.654,0.256,0.196,2015-08-20
15.4894,1692331,0.228,0.652,0.258,0.196,2015-08-21
15.4399,2899260,0.226,0.652,0.256,0.196,2015-08-24
15.8853,2118258,0.226,0.662,0.254,0.196,2015-08-25
16.3207,1314797,0.226,0.678,0.248,0.196,2015-08-26
15.9347,1779422,0.226,0.654,0.256,0.196,2015-08-27
15.6477,2076616,0.224,0.648,0.258,0.198,2015-08-28
15.8556,937027,0.224,0.656,0.256,0.2,2015-08-31
15.9842,1460609,0.222,0.638,0.26,0.198,2015-09-01
15.9249,586252,0.222,0.65,0.258,0.198,2015-09-02
16.6573,1051016,0.222,0.65,0.258,0.198,2015-09-03
16.4692,1052363,0.222,0.654,0.256,0.2,2015-09-04
16.3108,923004,0.224,0.658,0.256,0.2,2015-09-07
16.3306,1206642,0.222,0.66,0.254,0.2,2015-09-08
16.6276,967111,0.222,0.654,0.256,0.2,2015-09-09
16.9146,1218330,0.222,0.662,0.254,0.2,2015-09-10
17.2808,974294,0.222,0.66,0.254,0.2,2015-09-11
17.2412,937449,0.226,0.648,0.262,0.206,2015-09-14
16.875,1301197,0.226,0.658,0.258,0.206,2015-09-15
16.7958,670837,0.226,0.658,0.258,0.208,2015-09-16
16.5385,1167399,0.226,0.658,0.26,0.21,2015-09-17
16.3504,777852,0.228,0.65,0.262,0.21,2015-09-18
16.1921,1557026,0.226,0.648,0.262,0.21,2015-09-21
16.103,1203897,0.226,0.652,0.26,0.208,2015-09-22
15.3706,2119032,0.228,0.658,0.26,0.21,2015-09-23
14.945,2026355,0.228,0.662,0.26,0.212,2015-09-24
16.1327,2957426,0.23,0.658,0.26,0.21,2015-09-25
16.7958,2313130,0.23,0.658,0.262,0.212,2015-09-28
17.1125,1423761,0.23,0.666,0.258,0.212,2015-09-29
17.7955,1760036,0.228,0.65,0.264,0.212,2015-09-30
