close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.512,0.676,0.484,0.616,2015-05-01
36.1984,10204805,0.516,0.684,0.482,0.616,2015-05-04
36.0129,11721254,0.518,0.686,0.482,0.616,2015-05-05
35.9333,11906874,0.518,0.69,0.48,0.614,2015-05-06
35.9687,13834747,0.692,0.622,0.562,0.618,2015-05-07
36.2161,11144434,0.696,0.628,0.562,0.618,2015-05-08
36.1808,10113526,0.694,0.624,0.562,0.616,2015-05-11
35.9598,12384499,0.694,0.632,0.558,0.616,2015-05-12
36.278,13183745,0.694,0.63,0.56,0.616,2015-05-13
36.6757,9960964,0.694,0.634,0.56,0.618,2015-05-14
36.6933,8479028,0.694,0.632,0.56,0.618,2015-05-15
36.5166,11511687,0.696,0.63,0.562,0.62,2015-05-18
36.5078,9071997,0.688,0.626,0.562,0.62,2015-05-19
36.5431,10965231,0.69,0.59,0.572,0.62,2015-05-20
36.4371,9270925,0.678,0.61,0.568,0.636,2015-05-21
36.4194,11909499,0.678,0.608,0.57,0.638,2015-05-22
36.225,15194348,0.68,0.606,0.57,0.636,2015-05-25
36.3398,9863138,0.678,0.608,0.568,0.636,2015-05-26
36.3575,9395168,0.678,0.61,0.568,0.634,2015-05-27
36.1984,19628649,0.678,0.608,0.568,0.636,2015-05-28
36.1808,12684052,0.688,0.632,0.564,0.638,2015-05-29
36.225,11878845,0.688,0.62,0.568,0.638,2015-06-01
36.1189,8153777,0.688,0.616,0.57,0.64,2015-06-02
35.8715,10145794,0.686,0.612,0.572,0.64,2015-06-03
35.4384,15975551,0.686,0.624,0.568,0.644,2015-06-04
35.4914,14339260,0.688,0.632,0.566,0.644,2015-06-05
35.5268,10772741,0.68,0.634,0.564,0.648,2015-06-08
35.6417,11979870,0.68,0.634,0.564,0.646,2015-06-09
35.7308,11944854,0.68,0.628,0.566,0.646,2015-06-10
35.606,15568577,0.678,0.602,0.576,0.648,2015-06-11
35.2763,11364793,0.678,0.62,0.57,0.65,2015-06-12
35.7129,12517410,0.676,0.634,0.564,0.65,2015-06-15
35.8822,13898422,0.674,0.64,0.564,0.654,2015-06-16
36.2208,16314590,0.676,0.62,0.57,0.654,2015-06-17
35.9981,23550571,0.674,0.608,0.574,0.658,2015-06-18
36.0694,8775913,0.676,0.61,0.576,0.66,2015-06-19
