close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.386,0.826,0.432,0.74,2015-05-01
36.1984,10204805,0.39,0.828,0.434,0.738,2015-05-04
36.0129,11721254,0.384,0.826,0.432,0.738,2015-05-05
35.9333,11906874,0.386,0.836,0.43,0.74,2015-05-06
35.9687,13834747,0.39,0.842,0.428,0.738,2015-05-07
36.2161,11144434,0.39,0.842,0.43,0.744,2015-05-08
36.1808,10113526,0.39,0.838,0.43,0.74,2015-05-11
35.9598,12384499,0.39,0.84,0.43,0.74,2015-05-12
36.278,13183745,0.388,0.836,0.43,0.74,2015-05-13
36.6757,9960964,0.392,0.844,0.43,0.74,2015-05-14
36.6933,8479028,0.39,0.85,0.428,0.742,2015-05-15
36.5166,11511687,0.392,0.85,0.428,0.744,2015-05-18
36.5078,9071997,0.384,0.846,0.428,0.746,2015-05-19
36.5431,10965231,0.382,0.848,0.426,0.746,2015-05-20
36.4371,9270925,0.386,0.842,0.43,0.746,2015-05-21
36.4194,11909499,0.386,0.846,0.43,0.746,2015-05-22
36.225,15194348,0.386,0.844,0.43,0.748,2015-05-25
36.3398,9863138,0.386,0.844,0.43,0.748,2015-05-26
36.3575,9395168,0.384,0.846,0.43,0.75,2015-05-27
36.1984,19628649,0.384,0.842,0.43,0.75,2015-05-28
36.1808,12684052,0.39,0.862,0.426,0.748,2015-05-29
36.225,11878845,0.39,0.862,0.426,0.748,2015-06-01
36.1189,8153777,0.388,0.864,0.424,0.75,2015-06-02
35.8715,10145794,0.388,0.866,0.424,0.75,2015-06-03
35.4384,15975551,0.386,0.87,0.422,0.752,2015-06-04
35.4914,14339260,0.388,0.872,0.422,0.752,2015-06-05
35.5268,10772741,0.382,0.87,0.42,0.752,2015-06-08
35.6417,11979870,0.382,0.87,0.422,0.752,2015-06-09
35.7308,11944854,0.38,0.87,0.42,0.752,2015-06-10
35.606,15568577,0.378,0.872,0.42,0.752,2015-06-11
35.2763,11364793,0.372,0.87,0.418,0.752,2015-06-12
35.7129,12517410,0.372,0.87,0.418,0.752,2015-06-15
35.8822,13898422,0.372,0.872,0.418,0.754,2015-06-16
36.2208,16314590,0.372,0.87,0.418,0.752,2015-06-17
35.9981,23550571,0.376,0.872,0.404,0.706,2015-06-18
36.0694,8775913,0.376,0.874,0.404,0.708,2015-06-19
35.9803,11094928,0.374,0.866,0.406,0.708,2015-06-22
35.811,10385088,0.374,0.872,0.404,0.71,2015-06-23
35.6595,10607592,0.376,0.868,0.406,0.71,2015-06-24
35.6417,16215596,0.376,0.866,0.408,0.712,2015-06-25
35.107,15500771,0.374,0.868,0.406,0.71,2015-06-26
34.9556,14621325,0.374,0.866,0.406,0.714,2015-06-29
35.1961,11177431,0.372,0.868,0.404,0.71,2015-06-30
35.1872,8975923,0.372,0.866,0.406,0.712,2015-07-01
35.1249,10252593,0.372,0.87,0.404,0.708,2015-07-02
35.8644,20335005,0.372,0.87,0.404,0.71,2015-07-03
35.5169,11383747,0.374,0.87,0.404,0.71,2015-07-06
35.5704,13392040,0.374,0.87,0.406,0.71,2015-07-07
35.9892,13360379,0.372,0.868,0.406,0.712,2015-07-08
36.2298,9854203,0.372,0.872,0.404,0.712,2015-07-09
36.6842,19531043,0.37,0.872,0.402,0.71,2015-07-10
36.6485,11252142,0.376,0.872,0.404,0.71,2015-07-13
36.9604,10483688,0.374,0.874,0.404,0.71,2015-07-14
36.7555,9608302,0.374,0.87,0.404,0.71,2015-07-15
36.8713,10024168,0.376,0.872,0.404,0.71,2015-07-16
36.702,13653823,0.376,0.876,0.402,0.706,2015-07-17
36.4436,15528630,0.376,0.876,0.402,0.706,2015-07-20
36.3901,13522199,0.372,0.878,0.4,0.706,2015-07-21
36.0337,10912528,0.372,0.872,0.402,0.708,2015-07-22
36.1228,10945666,0.372,0.876,0.402,0.71,2015-07-23
36.1317,11021821,0.374,0.874,0.404,0.71,2015-07-24
36.1674,8479899,0.372,0.872,0.402,0.71,2015-07-27
36.1406,9095488,0.37,0.868,0.404,0.71,2015-07-28
36.604,15309490,0.65,0.862,0.504,0.724,2015-07-29
37.0139,14672571,0.652,0.86,0.506,0.724,2015-07-30
37.2901,17559905,0.652,0.862,0.506,0.728,2015-07-31
37.5307,15329248,0.648,0.862,0.506,0.732,2015-08-03
37.3525,11378874,0.648,0.856,0.506,0.728,2015-08-04
37.2188,10886719,0.65,0.858,0.508,0.73,2015-08-05
37.1386,9501875,0.648,0.86,0.506,0.728,2015-08-06
36.9604,11254885,0.652,0.862,0.506,0.728,2015-08-07
