close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.468,0.612,0.466,0.54,2015-05-01
36.1984,10204805,0.468,0.614,0.466,0.54,2015-05-04
36.0129,11721254,0.464,0.606,0.466,0.54,2015-05-05
35.9333,11906874,0.466,0.616,0.464,0.54,2015-05-06
35.9687,13834747,0.47,0.632,0.458,0.54,2015-05-07
36.2161,11144434,0.474,0.642,0.458,0.54,2015-05-08
36.1808,10113526,0.474,0.65,0.444,0.506,2015-05-11
35.9598,12384499,0.472,0.658,0.44,0.506,2015-05-12
36.278,13183745,0.472,0.662,0.44,0.508,2015-05-13
36.6757,9960964,0.474,0.668,0.438,0.506,2015-05-14
36.6933,8479028,0.474,0.676,0.434,0.506,2015-05-15
36.5166,11511687,0.476,0.652,0.444,0.508,2015-05-18
36.5078,9071997,0.472,0.648,0.444,0.506,2015-05-19
36.5431,10965231,0.472,0.652,0.442,0.506,2015-05-20
36.4371,9270925,0.472,0.664,0.438,0.506,2015-05-21
36.4194,11909499,0.47,0.65,0.442,0.506,2015-05-22
36.225,15194348,0.47,0.664,0.438,0.506,2015-05-25
36.3398,9863138,0.47,0.664,0.438,0.506,2015-05-26
36.3575,9395168,0.468,0.65,0.442,0.506,2015-05-27
36.1984,19628649,0.468,0.602,0.458,0.506,2015-05-28
36.1808,12684052,0.478,0.642,0.45,0.516,2015-05-29
36.225,11878845,0.478,0.634,0.452,0.514,2015-06-01
36.1189,8153777,0.478,0.63,0.454,0.514,2015-06-02
35.8715,10145794,0.476,0.614,0.46,0.514,2015-06-03
35.4384,15975551,0.478,0.61,0.46,0.514,2015-06-04
35.4914,14339260,0.516,0.636,0.574,0.84,2016-03-22
35.5268,10772741,0.516,0.638,0.572,0.84,2016-03-23
35.6417,11979870,0.516,0.648,0.57,0.84,2016-03-24
35.7308,11944854,0.516,0.644,0.57,0.84,2016-03-25
35.606,15568577,0.516,0.644,0.57,0.84,2016-03-28
35.2763,11364793,0.516,0.646,0.568,0.836,2016-03-29
35.7129,12517410,0.518,0.64,0.572,0.838,2016-03-30
35.8822,13898422,0.514,0.67,0.56,0.838,2016-03-31
36.2208,16314590,0.516,0.686,0.556,0.836,2016-04-01
35.9981,23550571,0.516,0.676,0.558,0.836,2016-04-04
36.0694,8775913,0.516,0.672,0.56,0.836,2016-04-05
35.9803,11094928,0.552,0.634,0.592,0.858,2016-04-06
35.811,10385088,0.558,0.644,0.59,0.858,2016-04-07
35.6595,10607592,0.564,0.644,0.592,0.858,2016-04-08
35.6417,16215596,0.564,0.634,0.596,0.86,2016-04-11
35.107,15500771,0.562,0.626,0.598,0.858,2016-04-12
34.9556,14621325,0.564,0.632,0.598,0.858,2016-04-13
35.1961,11177431,0.562,0.65,0.59,0.858,2016-04-14
35.1872,8975923,0.562,0.662,0.586,0.858,2016-04-15
35.1249,10252593,0.56,0.658,0.588,0.858,2016-04-18
35.8644,20335005,0.562,0.672,0.582,0.858,2016-04-19
35.5169,11383747,0.564,0.646,0.594,0.862,2016-04-20
35.5704,13392040,0.586,0.624,0.606,0.858,2016-04-21
35.9892,13360379,0.584,0.598,0.614,0.856,2016-04-22
36.2298,9854203,0.586,0.58,0.62,0.856,2016-04-25
36.6842,19531043,0.586,0.602,0.614,0.856,2016-04-26
36.6485,11252142,0.584,0.588,0.616,0.854,2016-04-27
36.9604,10483688,0.586,0.58,0.62,0.854,2016-04-28
36.7555,9608302,0.582,0.58,0.62,0.854,2016-04-29
36.8713,10024168,0.578,0.594,0.614,0.856,2016-05-02
36.702,13653823,0.578,0.582,0.616,0.854,2016-05-03
36.4436,15528630,0.578,0.586,0.616,0.854,2016-05-04
36.3901,13522199,0.582,0.596,0.614,0.854,2016-05-05
36.0337,10912528,0.582,0.468,0.516,0.432,2016-05-06
36.1228,10945666,0.578,0.466,0.516,0.436,2016-05-09
36.1317,11021821,0.58,0.478,0.52,0.456,2016-05-10
36.1674,8479899,0.584,0.466,0.526,0.456,2016-05-11
36.1406,9095488,0.586,0.452,0.53,0.458,2016-05-12
36.604,15309490,0.59,0.456,0.528,0.452,2016-05-13
37.0139,14672571,0.588,0.48,0.52,0.452,2016-05-16
37.2901,17559905,0.588,0.484,0.518,0.45,2016-05-17
37.5307,15329248,0.586,0.482,0.518,0.448,2016-05-18
37.3525,11378874,0.586,0.492,0.514,0.45,2016-05-19
37.2188,10886719,0.586,0.488,0.516,0.45,2016-05-20
37.1386,9501875,0.578,0.488,0.512,0.448,2016-05-23
36.9604,11254885,0.574,0.488,0.512,0.448,2016-05-24
36.7644,9793289,0.574,0.514,0.502,0.448,2016-05-25
36.6218,10270853,0.574,0.506,0.504,0.446,2016-05-26
36.7555,9905619,0.574,0.508,0.504,0.446,2016-05-27
36.8446,8272813,0.576,0.48,0.516,0.45,2016-05-30
36.8,11199353,0.576,0.48,0.516,0.45,2016-05-31
36.3367,15796292,0.576,0.498,0.51,0.452,2016-06-01
36.1317,14217983,0.58,0.49,0.514,0.452,2016-06-02
35.2229,28036173,0.58,0.496,0.512,0.452,2016-06-03
34.1982,44065301,0.582,0.482,0.516,0.452,2016-06-06
33.8507,31363717,0.582,0.482,0.516,0.45,2016-06-07
34.51,23523272,0.58,0.466,0.522,0.45,2016-06-08
34.9912,18871551,0.58,0.476,0.518,0.45,2016-06-09
35.1516,14503887,0.578,0.48,0.516,0.45,2016-06-10
35.0358,12673262,0.58,0.482,0.516,0.448,2016-06-13
34.5279,23703211,0.58,0.488,0.514,0.45,2016-06-14
34.6615,14054821,0.58,0.496,0.506,0.436,2016-06-15
34.8932,13311591,0.576,0.49,0.508,0.438,2016-06-16
34.3229,15450547,0.576,0.454,0.52,0.438,2016-06-17
34.6615,15273936,0.576,0.44,0.524,0.438,2016-06-20
34.1269,13764593,0.576,0.436,0.526,0.438,2016-06-21
34.2338,14952537,0.576,0.446,0.522,0.436,2016-06-22
34.2698,11802271,0.576,0.438,0.526,0.438,2016-06-23
34.2428,8950014,0.572,0.452,0.52,0.438,2016-06-24
34.6023,13019802,0.57,0.414,0.532,0.44,2016-06-27
35.1865,22233383,0.57,0.426,0.528,0.438,2016-06-28
35.3932,21232475,0.572,0.418,0.532,0.442,2016-06-29
35.0337,27527257,0.574,0.4,0.54,0.446,2016-06-30
35.2224,12935770,0.576,0.422,0.534,0.446,2016-07-01
34.8629,15021341,0.576,0.416,0.536,0.446,2016-07-04
34.836,8910787,0.578,0.414,0.536,0.446,2016-07-05
35.1865,19385676,0.578,0.428,0.532,0.446,2016-07-06
35.6089,22511328,0.578,0.454,0.524,0.446,2016-07-07
35.528,19323124,0.574,0.456,0.522,0.446,2016-07-08
35.6449,14166903,0.574,0.466,0.518,0.444,2016-07-11
36.0583,19752636,0.578,0.454,0.522,0.444,2016-07-12
35.7707,19606626,0.578,0.422,0.534,0.444,2016-07-13
36.301,15537258,0.578,0.444,0.526,0.446,2016-07-14
36.8582,15664041,0.57,0.446,0.524,0.45,2016-07-15
36.8133,14579392,0.568,0.436,0.528,0.45,2016-07-18
37.3166,14401357,0.566,0.44,0.526,0.45,2016-07-19
37.73,11960174,0.566,0.428,0.53,0.448,2016-07-20
37.7659,13931163,0.568,0.442,0.524,0.448,2016-07-21
37.748,12299062,0.57,0.424,0.532,0.452,2016-07-22
37.4334,12903557,0.57,0.424,0.53,0.444,2016-07-25
37.4604,14180003,0.566,0.458,0.518,0.444,2016-07-26
37.6761,11801562,0.438,0.452,0.466,0.416,2016-07-27
37.7659,20384217,0.436,0.412,0.482,0.42,2016-07-28
37.739,15553774,0.438,0.41,0.482,0.416,2016-07-29
38.0086,16199274,0.444,0.392,0.49,0.418,2016-08-01
37.9187,19441875,0.442,0.388,0.496,0.434,2016-08-02
38.8624,35920184,0.442,0.38,0.5,0.436,2016-08-03
38.458,18796054,0.446,0.38,0.502,0.442,2016-08-04
38.2782,14788551,0.444,0.38,0.5,0.44,2016-08-05
38.2962,30166606,0.44,0.372,0.504,0.444,2016-08-08
38.4041,13667307,0.442,0.362,0.506,0.44,2016-08-09
38.458,9427360,0.442,0.358,0.508,0.438,2016-08-10
38.0625,15356150,0.44,0.358,0.508,0.442,2016-08-11
37.9637,16252244,0.442,0.36,0.508,0.444,2016-08-12
37.8918,9693096,0.442,0.356,0.508,0.44,2016-08-15
