close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
40.0001,2697989,0.584,0.278,0.536,0.304,2015-05-01
39.8204,2499025,0.586,0.286,0.534,0.302,2015-05-04
38.985,2457469,0.586,0.272,0.538,0.3,2015-05-05
39.03,3426513,0.586,0.268,0.54,0.302,2015-05-06
39.9552,4359151,0.586,0.268,0.54,0.302,2015-05-07
41.4643,4731777,0.588,0.292,0.534,0.304,2015-05-08
41.5272,2813850,0.59,0.306,0.528,0.304,2015-05-11
41.1409,2015348,0.588,0.31,0.528,0.304,2015-05-12
41.1139,3468704,0.584,0.304,0.528,0.306,2015-05-13
42.5512,4364502,0.588,0.304,0.53,0.304,2015-05-14
43.0273,3599120,0.588,0.328,0.522,0.304,2015-05-15
43.0362,2203233,0.59,0.336,0.52,0.304,2015-05-18
43.4405,3277694,0.582,0.326,0.52,0.304,2015-05-19
42.9078,3368457,0.584,0.332,0.52,0.306,2015-05-20
42.7994,2277253,0.584,0.326,0.522,0.306,2015-05-21
42.7543,2373683,0.584,0.318,0.524,0.31,2015-05-22
42.3931,2772024,0.58,0.316,0.524,0.308,2015-05-25
42.971,1962949,0.582,0.318,0.524,0.308,2015-05-26
42.5737,2114030,0.582,0.318,0.524,0.308,2015-05-27
41.8333,3738380,0.582,0.326,0.522,0.306,2015-05-28
42.2396,2316925,0.594,0.336,0.522,0.306,2015-05-29
42.4653,2134590,0.594,0.314,0.528,0.306,2015-06-01
43.1786,2742972,0.592,0.322,0.526,0.308,2015-06-02
42.7904,3023915,0.592,0.326,0.524,0.308,2015-06-03
42.664,2073215,0.592,0.344,0.52,0.308,2015-06-04
42.4563,1965631,0.592,0.342,0.52,0.31,2015-06-05
42.6188,2071320,0.588,0.334,0.52,0.308,2015-06-08
42.4382,4142508,0.586,0.332,0.522,0.31,2015-06-09
43.1877,2812804,0.586,0.342,0.518,0.31,2015-06-10
42.8175,1890879,0.586,0.332,0.522,0.31,2015-06-11
42.6459,2266332,0.584,0.346,0.516,0.312,2015-06-12
42.8446,2121927,0.584,0.34,0.518,0.312,2015-06-15
42.9619,2216057,0.584,0.336,0.52,0.314,2015-06-16
43.901,4063535,0.582,0.338,0.52,0.314,2015-06-17
44.1719,6296827,0.584,0.34,0.52,0.318,2015-06-18
45.0748,6143937,0.588,0.358,0.516,0.318,2015-06-19
44.6775,5867760,0.586,0.366,0.514,0.32,2015-06-22
45.0026,5375186,0.576,0.348,0.522,0.336,2015-06-23
45.1832,5083366,0.576,0.338,0.526,0.336,2015-06-24
45.6888,4451582,0.576,0.35,0.52,0.336,2015-06-25
44.199,3203367,0.574,0.36,0.516,0.334,2015-06-26
44.5963,3235181,0.57,0.374,0.512,0.34,2015-06-29
44.813,3995971,0.536,0.376,0.498,0.336,2015-06-30
45.0206,2894347,0.534,0.382,0.496,0.336,2015-07-01
44.5692,3431894,0.534,0.38,0.496,0.334,2015-07-02
45.3276,3988391,0.534,0.382,0.496,0.336,2015-07-03
44.1809,3997289,0.534,0.382,0.496,0.336,2015-07-06
44.4247,2722967,0.534,0.378,0.498,0.336,2015-07-07
