close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
31.5743,3189391,0.244,0.308,0.47,0.474,2015-05-01
31.9872,2849493,0.246,0.308,0.47,0.47,2015-05-04
31.8346,3335297,0.244,0.31,0.47,0.476,2015-05-05
31.6999,3541086,0.266,0.334,0.464,0.46,2015-05-06
32.418,3003967,0.144,0.31,0.438,0.48,2015-05-07
32.8577,2895944,0.144,0.324,0.434,0.48,2015-05-08
33.1808,2914939,0.146,0.328,0.432,0.48,2015-05-11
33.0283,3646628,0.146,0.334,0.43,0.476,2015-05-12
32.4898,4243730,0.146,0.338,0.43,0.48,2015-05-13
31.2512,7669631,0.146,0.326,0.432,0.478,2015-05-14
31.0448,5486647,0.146,0.292,0.444,0.482,2015-05-15
31.4935,7063949,0.146,0.286,0.448,0.484,2015-05-18
31.3948,5168643,0.14,0.292,0.444,0.482,2015-05-19
30.3178,10769317,0.14,0.296,0.442,0.482,2015-05-20
31.5115,17991037,0.14,0.266,0.454,0.486,2015-05-21
30.8114,7758590,0.14,0.294,0.444,0.486,2015-05-22
30.4255,5091055,0.142,0.288,0.454,0.51,2015-05-25
30.8383,5472255,0.142,0.288,0.454,0.51,2015-05-26
30.6768,3863263,0.142,0.282,0.456,0.51,2015-05-27
31.1435,5586989,0.142,0.29,0.454,0.51,2015-05-28
30.8473,4550262,0.146,0.306,0.45,0.51,2015-05-29
31.2063,4087500,0.146,0.308,0.45,0.51,2015-06-01
31.4756,3344072,0.146,0.3,0.452,0.51,2015-06-02
30.9909,3105772,0.146,0.308,0.45,0.512,2015-06-03
30.9909,3760947,0.146,0.314,0.448,0.512,2015-06-04
30.7755,3572592,0.144,0.314,0.448,0.514,2015-06-05
30.5677,3210008,0.142,0.304,0.45,0.516,2015-06-08
30.9201,3319283,0.142,0.306,0.45,0.516,2015-06-09
30.902,2416136,0.14,0.302,0.452,0.514,2015-06-10
30.902,1945855,0.142,0.294,0.454,0.514,2015-06-11
30.8297,2817625,0.14,0.292,0.454,0.512,2015-06-12
31.0737,3084737,0.14,0.298,0.452,0.512,2015-06-15
30.7303,2564101,0.14,0.298,0.452,0.516,2015-06-16
31.6339,4563648,0.14,0.3,0.454,0.52,2015-06-17
31.5797,4367418,0.14,0.292,0.456,0.522,2015-06-18
31.5526,2466685,0.14,0.314,0.45,0.526,2015-06-19
31.5074,3933986,0.138,0.316,0.45,0.526,2015-06-22
30.658,4977008,0.138,0.312,0.45,0.526,2015-06-23
