close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
35.9102,2256437,0.176,0.602,0.436,0.732,2015-05-01
35.8208,1766612,0.178,0.604,0.436,0.732,2015-05-04
35.1949,3289909,0.176,0.6,0.436,0.73,2015-05-05
35.481,3384297,0.176,0.592,0.438,0.732,2015-05-06
35.8029,2816654,0.234,0.548,0.474,0.736,2015-05-07
35.4184,5466578,0.23,0.552,0.472,0.738,2015-05-08
35.6509,3123774,0.228,0.54,0.476,0.736,2015-05-11
34.3007,12202028,0.226,0.54,0.474,0.736,2015-05-12
34.4885,4015696,0.228,0.506,0.486,0.738,2015-05-13
34.1219,5776368,0.228,0.51,0.484,0.738,2015-05-14
34.7746,3980952,0.228,0.498,0.49,0.738,2015-05-15
35.0965,4176023,0.23,0.508,0.488,0.74,2015-05-18
34.5332,4814365,0.224,0.504,0.488,0.742,2015-05-19
34.5779,4657514,0.224,0.496,0.49,0.742,2015-05-20
34.4795,7514993,0.224,0.494,0.492,0.742,2015-05-21
33.9877,5849829,0.226,0.494,0.492,0.744,2015-05-22
33.8536,3207418,0.234,0.49,0.496,0.744,2015-05-25
33.9252,3408512,0.234,0.488,0.498,0.744,2015-05-26
34.4259,6248374,0.234,0.496,0.494,0.746,2015-05-27
34.2739,5562512,0.236,0.49,0.496,0.744,2015-05-28
33.8715,4633298,0.24,0.522,0.486,0.742,2015-05-29
33.6301,3347318,0.24,0.514,0.49,0.744,2015-06-01
34.2292,4359817,0.24,0.508,0.492,0.744,2015-06-02
34.5064,4748823,0.24,0.498,0.496,0.744,2015-06-03
34.1755,5106130,0.238,0.51,0.49,0.742,2015-06-04
33.9341,2118960,0.236,0.522,0.484,0.742,2015-06-05
33.5496,2533508,0.232,0.51,0.488,0.742,2015-06-08
33.7195,4558024,0.232,0.506,0.49,0.744,2015-06-09
34.3722,3336946,0.232,0.5,0.494,0.748,2015-06-10
34.2292,3712854,0.232,0.494,0.496,0.748,2015-06-11
34.1576,2341587,0.23,0.508,0.49,0.746,2015-06-12
34.6494,6970059,0.23,0.514,0.488,0.746,2015-06-15
34.4438,5765814,0.23,0.518,0.488,0.75,2015-06-16
34.8551,2756785,0.248,0.518,0.492,0.75,2015-06-17
34.712,3530914,0.25,0.514,0.496,0.75,2015-06-18
35.0697,4492649,0.25,0.518,0.494,0.748,2015-06-19
34.9982,3292654,0.25,0.52,0.494,0.752,2015-06-22
34.8104,2238392,0.25,0.524,0.492,0.75,2015-06-23
34.6584,2513128,0.25,0.52,0.494,0.754,2015-06-24
34.7657,3160743,0.25,0.522,0.494,0.754,2015-06-25
34.0235,4361530,0.25,0.522,0.494,0.754,2015-06-26
34.1308,2689830,0.248,0.532,0.49,0.756,2015-06-29
