close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
36.1543,10848323,0.444,0.394,0.552,0.604,2015-05-01
36.1984,10204805,0.448,0.408,0.546,0.6,2015-05-04
36.0129,11721254,0.444,0.376,0.556,0.602,2015-05-05
35.9333,11906874,0.444,0.37,0.558,0.6,2015-05-06
35.9687,13834747,0.444,0.38,0.552,0.594,2015-05-07
36.2161,11144434,0.448,0.34,0.578,0.622,2015-05-08
36.1808,10113526,0.45,0.324,0.582,0.62,2015-05-11
35.9598,12384499,0.448,0.322,0.582,0.62,2015-05-12
36.278,13183745,0.446,0.33,0.578,0.62,2015-05-13
36.6757,9960964,0.45,0.328,0.58,0.62,2015-05-14
36.6933,8479028,0.45,0.326,0.582,0.62,2015-05-15
36.5166,11511687,0.452,0.324,0.584,0.624,2015-05-18
36.5078,9071997,0.444,0.326,0.582,0.626,2015-05-19
36.5431,10965231,0.444,0.33,0.58,0.624,2015-05-20
36.4371,9270925,0.444,0.342,0.574,0.624,2015-05-21
36.4194,11909499,0.442,0.342,0.576,0.628,2015-05-22
36.225,15194348,0.444,0.336,0.578,0.626,2015-05-25
36.3398,9863138,0.442,0.336,0.578,0.626,2015-05-26
36.3575,9395168,0.44,0.334,0.578,0.624,2015-05-27
36.1984,19628649,0.44,0.332,0.578,0.624,2015-05-28
36.1808,12684052,0.454,0.34,0.58,0.628,2015-05-29
36.225,11878845,0.45,0.33,0.584,0.63,2015-06-01
36.1189,8153777,0.45,0.326,0.584,0.63,2015-06-02
35.8715,10145794,0.45,0.322,0.586,0.63,2015-06-03
35.4384,15975551,0.452,0.328,0.584,0.63,2015-06-04
35.4914,14339260,0.452,0.37,0.554,0.58,2015-06-05
35.5268,10772741,0.446,0.358,0.556,0.58,2015-06-08
35.6417,11979870,0.444,0.352,0.558,0.58,2015-06-09
35.7308,11944854,0.444,0.392,0.544,0.578,2015-06-10
35.606,15568577,0.444,0.37,0.55,0.578,2015-06-11
35.2763,11364793,0.438,0.394,0.542,0.582,2015-06-12
