close,volume,growthScore,multipleScore,integratedScore,financialReturnsScore,date
62.55,2409502,0.784,0.516,0.734,0.936,2015-05-01
62.64,1917650,0.788,0.522,0.734,0.936,2015-05-04
62.57,1839741,0.79,0.514,0.738,0.936,2015-05-05
62.35,2853520,0.786,0.53,0.732,0.936,2015-05-06
62.42,1908278,0.788,0.518,0.736,0.938,2015-05-07
62.51,1374817,0.786,0.548,0.726,0.936,2015-05-08
62.82,1403164,0.782,0.548,0.722,0.934,2015-05-11
62.15,2065241,0.78,0.548,0.722,0.936,2015-05-12
61.1,2832617,0.778,0.536,0.726,0.936,2015-05-13
61.08,2442204,0.78,0.522,0.73,0.936,2015-05-14
61.02,1883476,0.778,0.518,0.732,0.936,2015-05-15
61.16,2264192,0.78,0.516,0.734,0.938,2015-05-18
60.72,2802299,0.772,0.504,0.736,0.938,2015-05-19
60.45,2959389,0.772,0.502,0.736,0.938,2015-05-20
61.33,3838308,0.772,0.492,0.74,0.938,2015-05-21
61.63,3375886,0.772,0.51,0.734,0.938,2015-05-22
60.59,5868867,0.77,0.514,0.732,0.938,2015-05-25
45.93,69237385,0.77,0.514,0.732,0.938,2015-05-26
45.78,21680875,0.77,0.516,0.73,0.938,2015-05-27
46.5,12539963,0.77,0.298,0.802,0.938,2015-05-28
47.74,12083047,0.228,0.37,0.594,0.924,2015-05-29
48.6,10189321,0.228,0.372,0.594,0.924,2015-06-01
48.58,6440978,0.228,0.394,0.586,0.926,2015-06-02
49.28,6495020,0.228,0.4,0.584,0.926,2015-06-03
48.87,5229821,0.228,0.408,0.582,0.924,2015-06-04
48.15,6658687,0.226,0.43,0.574,0.926,2015-06-05
48.57,4232048,0.222,0.414,0.578,0.926,2015-06-08
48.21,5365245,0.222,0.406,0.58,0.926,2015-06-09
47.84,5426600,0.222,0.416,0.578,0.926,2015-06-10
48.23,3011611,0.22,0.404,0.582,0.928,2015-06-11
47.1,3760451,0.22,0.392,0.586,0.928,2015-06-12
46.51,3982960,0.22,0.408,0.58,0.928,2015-06-15
46.43,3823271,0.22,0.384,0.588,0.93,2015-06-16
46.17,3107841,0.218,0.374,0.592,0.93,2015-06-17
46.6,6135198,0.218,0.38,0.59,0.93,2015-06-18
47.34,3547977,0.22,0.378,0.59,0.93,2015-06-19
46.8,4353712,0.218,0.382,0.588,0.932,2015-06-22
46.2,3537537,0.218,0.392,0.586,0.932,2015-06-23
45.37,4415362,0.218,0.38,0.59,0.932,2015-06-24
44.91,4356199,0.218,0.374,0.592,0.932,2015-06-25
43.37,6007925,0.218,0.368,0.594,0.932,2015-06-26
42.09,10919892,0.216,0.36,0.596,0.932,2015-06-29
43.11,4408307,0.214,0.354,0.598,0.932,2015-06-30
43.07,2869127,0.212,0.336,0.602,0.932,2015-07-01
41.83,4526107,0.212,0.344,0.6,0.93,2015-07-02
42.42,3751545,0.212,0.34,0.6,0.93,2015-07-03
41.68,2847399,0.202,0.302,0.602,0.906,2015-07-06
41.99,3216091,0.204,0.292,0.606,0.906,2015-07-07
42.49,2716956,0.206,0.288,0.608,0.906,2015-07-08
44.06,4316291,0.204,0.292,0.606,0.906,2015-07-09
43.48,3639102,0.202,0.302,0.602,0.906,2015-07-10
42.95,2704825,0.204,0.306,0.602,0.906,2015-07-13
41.25,5932239,0.204,0.328,0.594,0.906,2015-07-14
40.52,5233485,0.204,0.308,0.6,0.904,2015-07-15
39.92,3863814,0.206,0.306,0.602,0.904,2015-07-16
40.58,4604418,0.206,0.28,0.61,0.904,2015-07-17
40.13,2752730,0.206,0.274,0.612,0.906,2015-07-20
39.81,3539203,0.206,0.28,0.61,0.904,2015-07-21
39.33,2989571,0.202,0.288,0.606,0.906,2015-07-22
39.07,2617064,0.2,0.288,0.606,0.906,2015-07-23
39.42,2261320,0.202,0.292,0.606,0.906,2015-07-24
40.11,2975181,0.2,0.286,0.608,0.908,2015-07-27
42.12,7944461,0.198,0.284,0.608,0.91,2015-07-28
41.99,4240386,0.198,0.282,0.608,0.91,2015-07-29
38.71,7099461,0.196,0.284,0.608,0.912,2015-07-30
